 ,,018,Charles City County,8,Rural Minor Collector,,,              ,4,724,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,724,0.00%,,
 ,,018,Charles City County,9,Rural Local System,,,              ,40,765,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,40,765,0.02%,,
 ,,018,Charles City County Total:,,,,,,70,955,0.11%,0.03%,,,,103,002,0.11%,0.05%,,,,0,0.00%,0.00%,,,,173,957,0.08%,,
 ,,019,Charlotte County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,105,692,0.11%,0.05%,,,,0,0.00%,0.00%,,,,105,692,0.05%,,
 ,,019,Charlotte County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,70,801,0.08%,0.03%,,,,0,0.00%,0.00%,,,,70,801,0.03%,,
 ,,019,Charlotte County,7,Rural Major Collector,,,              ,42,669,0.07%,0.02%,,,,80,027,0.09%,0.04%,,,,0,0.00%,0.00%,,,,122,696,0.05%,,
 ,,019,Charlotte County,8,Rural Minor Collector,,,              ,3,304,0.01%,0.00%,,,,310,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,614,0.00%,,
 ,,019,Charlotte County,9,Rural Local System,,,              ,64,566,0.10%,0.03%,,,,114,0.00%,0.00%,,,,0,0.00%,0.00%,,,,64,680,0.03%,,
 ,,019,Charlotte County Total:,,,,,,110,539,0.17%,0.05%,,,,256,945,0.27%,0.11%,,,,0,0.00%,0.00%,,,,367,484,0.16%,,
 ,,020,Chesterfield County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,184,280,0.20%,0.08%,,,,0,0.00%,0.00%,,,,184,280,0.08%,,
 ,,020,Chesterfield County,6,Rural Minor Arterial,,,              ,91,758,0.14%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,91,758,0.04%,,
 ,,020,Chesterfield County,7,Rural Major Collector,,,              ,96,037,0.15%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,96,037,0.04%,,
 ,,020,Chesterfield County,9,Rural Local System,,,              ,89,589,0.14%,0.04%,,,,291,0.00%,0.00%,,,,0,0.00%,0.00%,,,,89,880,0.04%,,
 ,,020,Chesterfield County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,298,200,1.95%,0.58%,,,,1,298,200,0.58%,,
 ,,020,Chesterfield County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,1,915,086,2.05%,0.85%,,,,0,0.00%,0.00%,,,,1,915,086,0.85%,,
 ,,020,Chesterfield County,14,Urban Principal Arterial - Other,,,              ,168,854,0.26%,0.08%,,,,2,191,144,2.34%,0.97%,,,,0,0.00%,0.00%,,,,2,359,998,1.05%,,
 ,,020,Chesterfield County,16,Urban Minor Arterial,,,              ,873,330,1.34%,0.39%,,,,154,153,0.16%,0.07%,,,,0,0.00%,0.00%,,,,1,027,482,0.46%,,
 ,,020,Chesterfield County,17,Urban Collector,,,              ,585,608,0.90%,0.26%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,585,608,0.26%,,
 ,,020,Chesterfield County,19,Urban Local System,,,              ,783,248,1.20%,0.35%,,,,5,335,0.01%,0.00%,,,,0,0.00%,0.00%,,,,788,583,0.35%,,
 ,,020,Chesterfield County Total:,,,,,,2,688,424,4.13%,1.19%,,,,4,450,289,4.76%,1.98%,,,,1,298,200,1.95%,0.58%,,,,8,436,913,3.75%,,
 ,,021,Clarke County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,333,574,0.36%,0.15%,,,,0,0.00%,0.00%,,,,333,574,0.15%,,
 ,,021,Clarke County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,283,376,0.30%,0.13%,,,,0,0.00%,0.00%,,,,283,376,0.13%,,
 ,,021,Clarke County,7,Rural Major Collector,,,              ,55,837,0.09%,0.02%,,,,19,663,0.02%,0.01%,,,,0,0.00%,0.00%,,,,75,500,0.03%,,
 ,,021,Clarke County,8,Rural Minor Collector,,,              ,29,158,0.04%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,29,158,0.01%,,
 ,,021,Clarke County,9,Rural Local System,,,              ,34,481,0.05%,0.02%,,,,232,0.00%,0.00%,,,,0,0.00%,0.00%,,,,34,713,0.02%,,
 ,,021,Clarke County Total:,,,,,,119,477,0.18%,0.05%,,,,636,844,0.68%,0.28%,,,,0,0.00%,0.00%,,,,756,321,0.34%,,
 ,,022,Craig County,7,Rural Major Collector,,,              ,11,788,0.02%,0.01%,,,,62,866,0.07%,0.03%,,,,0,0.00%,0.00%,,,,74,654,0.03%,,
 ,,022,Craig County,8,Rural Minor Collector,,,              ,2,007,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,007,0.00%,,
 ,,022,Craig County,9,Rural Local System,,,              ,30,840,0.05%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,30,840,0.01%,,
 ,,022,Craig County Total:,,,,,,44,635,0.07%,0.02%,,,,62,866,0.07%,0.03%,,,,0,0.00%,0.00%,,,,107,501,0.05%,,
 ,,023,Culpeper County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,546,928,0.59%,0.24%,,,,0,0.00%,0.00%,,,,546,928,0.24%,,
 ,,023,Culpeper County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,347,249,0.37%,0.15%,,,,0,0.00%,0.00%,,,,347,249,0.15%,,
 ,,023,Culpeper County,7,Rural Major Collector,,,              ,108,536,0.17%,0.05%,,,,23,189,0.02%,0.01%,,,,0,0.00%,0.00%,,,,131,725,0.06%,,
 ,,023,Culpeper County,8,Rural Minor Collector,,,              ,13,550,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,550,0.01%,,
 ,,023,Culpeper County,9,Rural Local System,,,              ,153,623,0.24%,0.07%,,,,780,0.00%,0.00%,,,,0,0.00%,0.00%,,,,154,403,0.07%,,
 ,,023,Culpeper County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,63,211,0.07%,0.03%,,,,0,0.00%,0.00%,,,,63,211,0.03%,,
 ,,023,Culpeper County,16,Urban Minor Arterial,,,              ,6,710,0.01%,0.00%,,,,62,799,0.07%,0.03%,,,,0,0.00%,0.00%,,,,69,509,0.03%,,
 ,,023,Culpeper County,17,Urban Collector,,,              ,9,617,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,617,0.00%,,
 ,,023,Culpeper County,19,Urban Local System,,,              ,136,955,0.21%,0.06%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,136,955,0.06%,,
 ,,023,Culpeper County Total:,,,,,,428,991,0.66%,0.19%,,,,1,044,156,1.12%,0.46%,,,,0,0.00%,0.00%,,,,1,473,147,0.65%,,
 ,,024,Cumberland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,119,721,0.13%,0.05%,,,,0,0.00%,0.00%,,,,119,721,0.05%,,
 ,,024,Cumberland County,7,Rural Major Collector,,,              ,25,667,0.04%,0.01%,,,,24,029,0.03%,0.01%,,,,0,0.00%,0.00%,,,,49,696,0.02%,,
 ,,024,Cumberland County,8,Rural Minor Collector,,,              ,5,794,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,794,0.00%,,
 ,,024,Cumberland County,9,Rural Local System,,,              ,46,227,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,46,227,0.02%,,
 ,,024,Cumberland County Total:,,,,,,77,688,0.12%,0.03%,,,,143,749,0.15%,0.06%,,,,0,0.00%,0.00%,,,,221,437,0.10%,,
 ,,025,Dickenson County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,154,436,0.17%,0.07%,,,,0,0.00%,0.00%,,,,154,436,0.07%,,
 ,,025,Dickenson County,7,Rural Major Collector,,,              ,54,824,0.08%,0.02%,,,,62,504,0.07%,0.03%,,,,0,0.00%,0.00%,,,,117,327,0.05%,,
 ,,025,Dickenson County,8,Rural Minor Collector,,,              ,2,839,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,839,0.00%,,
 ,,025,Dickenson County,9,Rural Local System,,,              ,85,763,0.13%,0.04%,,,,777,0.00%,0.00%,,,,0,0.00%,0.00%,,,,86,540,0.04%,,
 ,,025,Dickenson County Total:,,,,,,143,425,0.22%,0.06%,,,,217,716,0.23%,0.10%,,,,0,0.00%,0.00%,,,,361,142,0.16%,,
 ,,026,Dinwiddie County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,464,416,0.70%,0.21%,,,,464,416,0.21%,,
 ,,026,Dinwiddie County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,139,650,0.15%,0.06%,,,,0,0.00%,0.00%,,,,139,650,0.06%,,
 ,,026,Dinwiddie County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,33,344,0.04%,0.01%,,,,0,0.00%,0.00%,,,,33,344,0.01%,,
 ,,026,Dinwiddie County,7,Rural Major Collector,,,              ,68,286,0.10%,0.03%,,,,54,390,0.06%,0.02%,,,,0,0.00%,0.00%,,,,122,676,0.05%,,
 ,,026,Dinwiddie County,8,Rural Minor Collector,,,              ,17,253,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,17,253,0.01%,,
 ,,026,Dinwiddie County,9,Rural Local System,,,              ,112,002,0.17%,0.05%,,,,511,0.00%,0.00%,,,,0,0.00%,0.00%,,,,112,514,0.05%,,
 ,,026,Dinwiddie County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,199,125,0.30%,0.09%,,,,199,125,0.09%,,
 ,,026,Dinwiddie County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,90,150,0.10%,0.04%,,,,0,0.00%,0.00%,,,,90,150,0.04%,,
 ,,026,Dinwiddie County,16,Urban Minor Arterial,,,              ,14,160,0.02%,0.01%,,,,82,172,0.09%,0.04%,,,,0,0.00%,0.00%,,,,96,332,0.04%,,
 ,,026,Dinwiddie County,17,Urban Collector,,,              ,36,107,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,36,107,0.02%,,
 ,,026,Dinwiddie County,19,Urban Local System,,,              ,21,704,0.03%,0.01%,,,,1,467,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,171,0.01%,,
 ,,026,Dinwiddie County Total:,,,,,,269,512,0.41%,0.12%,,,,401,685,0.43%,0.18%,,,,663,541,1.00%,0.29%,,,,1,334,739,0.59%,,
 ,,028,Essex County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,332,685,0.36%,0.15%,,,,0,0.00%,0.00%,,,,332,685,0.15%,,
 ,,028,Essex County,7,Rural Major Collector,,,              ,55,899,0.09%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,55,899,0.02%,,
 ,,028,Essex County,8,Rural Minor Collector,,,              ,6,642,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,642,0.00%,,
 ,,028,Essex County,9,Rural Local System,,,              ,41,939,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,41,939,0.02%,,
 ,,028,Essex County Total:,,,,,,104,481,0.16%,0.05%,,,,332,685,0.36%,0.15%,,,,0,0.00%,0.00%,,,,437,166,0.19%,,
 ,,029,Fairfax County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,921,034,13.42%,3.96%,,,,8,921,034,3.96%,,
 ,,029,Fairfax County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,1,573,691,1.68%,0.70%,,,,0,0.00%,0.00%,,,,1,573,691,0.70%,,
 ,,029,Fairfax County,14,Urban Principal Arterial - Other,,,              ,1,508,303,2.32%,0.67%,,,,6,435,676,6.88%,2.86%,,,,0,0.00%,0.00%,,,,7,943,979,3.53%,,
 ,,029,Fairfax County,16,Urban Minor Arterial,,,              ,5,572,432,8.55%,2.48%,,,,452,966,0.48%,0.20%,,,,0,0.00%,0.00%,,,,6,025,397,2.68%,,
 ,,029,Fairfax County,17,Urban Collector,,,              ,1,417,744,2.18%,0.63%,,,,43,685,0.05%,0.02%,,,,0,0.00%,0.00%,,,,1,461,429,0.65%,,
 ,,029,Fairfax County,19,Urban Local System,,,              ,1,789,352,2.75%,0.80%,,,,37,524,0.04%,0.02%,,,,0,0.00%,0.00%,,,,1,826,876,0.81%,,
 ,,029,Fairfax County Total:,,,,,,10,287,831,15.79%,4.57%,,,,8,543,541,9.14%,3.80%,,,,8,921,034,13.42%,3.96%,,,,27,752,406,12.33%,,
 ,,030,Fauquier County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,864,548,1.30%,0.38%,,,,864,548,0.38%,,
 ,,030,Fauquier County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,1,062,132,1.14%,0.47%,,,,0,0.00%,0.00%,,,,1,062,132,0.47%,,
 ,,030,Fauquier County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,312,562,0.33%,0.14%,,,,0,0.00%,0.00%,,,,312,562,0.14%,,
 ,,030,Fauquier County,7,Rural Major Collector,,,              ,241,963,0.37%,0.11%,,,,63,495,0.07%,0.03%,,,,0,0.00%,0.00%,,,,305,457,0.14%,,
 ,,030,Fauquier County,8,Rural Minor Collector,,,              ,62,049,0.10%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,62,049,0.03%,,
 ,,030,Fauquier County,9,Rural Local System,,,              ,237,869,0.37%,0.11%,,,,3,582,0.00%,0.00%,,,,0,0.00%,0.00%,,,,241,450,0.11%,,
 ,,030,Fauquier County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,443,973,0.47%,0.20%,,,,0,0.00%,0.00%,,,,443,973,0.20%,,
 ,,030,Fauquier County,16,Urban Minor Arterial,,,              ,6,659,0.01%,0.00%,,,,48,647,0.05%,0.02%,,,,0,0.00%,0.00%,,,,55,306,0.02%,,
 ,,030,Fauquier County,17,Urban Collector,,,              ,67,127,0.10%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,67,127,0.03%,,
 ,,030,Fauquier County,19,Urban Local System,,,              ,36,650,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,36,650,0.02%,,
 ,,030,Fauquier County Total:,,,,,,652,316,1.00%,0.29%,,,,1,934,390,2.07%,0.86%,,,,864,548,1.30%,0.38%,,,,3,451,254,1.53%,,
 ,,031,Floyd County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,210,686,0.23%,0.09%,,,,0,0.00%,0.00%,,,,210,686,0.09%,,
 ,,031,Floyd County,7,Rural Major Collector,,,              ,60,549,0.09%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,60,549,0.03%,,
 ,,031,Floyd County,8,Rural Minor Collector,,,              ,12,689,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,689,0.01%,,
 ,,031,Floyd County,9,Rural Local System,,,              ,62,512,0.10%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,62,512,0.03%,,
 ,,031,Floyd County Total:,,,,,,135,750,0.21%,0.06%,,,,210,686,0.23%,0.09%,,,,0,0.00%,0.00%,,,,346,436,0.15%,,
 ,,032,Fluvanna County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,50,506,0.08%,0.02%,,,,50,506,0.02%,,
 ,,032,Fluvanna County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,156,200,0.17%,0.07%,,,,0,0.00%,0.00%,,,,156,200,0.07%,,
 ,,032,Fluvanna County,7,Rural Major Collector,,,              ,87,704,0.13%,0.04%,,,,80,327,0.09%,0.04%,,,,0,0.00%,0.00%,,,,168,032,0.07%,,
 ,,032,Fluvanna County,8,Rural Minor Collector,,,              ,13,744,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,744,0.01%,,
 ,,032,Fluvanna County,9,Rural Local System,,,              ,84,297,0.13%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,84,297,0.04%,,
 ,,032,Fluvanna County Total:,,,,,,185,745,0.29%,0.08%,,,,236,528,0.25%,0.11%,,,,50,506,0.08%,0.02%,,,,472,779,0.21%,,
 ,,033,Franklin County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,513,405,0.55%,0.23%,,,,0,0.00%,0.00%,,,,513,405,0.23%,,
 ,,033,Franklin County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,303,083,0.32%,0.13%,,,,0,0.00%,0.00%,,,,303,083,0.13%,,
 ,,033,Franklin County,7,Rural Major Collector,,,              ,306,266,0.47%,0.14%,,,,86,641,0.09%,0.04%,,,,0,0.00%,0.00%,,,,392,906,0.17%,,
 ,,033,Franklin County,8,Rural Minor Collector,,,              ,53,728,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,53,728,0.02%,,
 ,,033,Franklin County,9,Rural Local System,,,              ,245,070,0.38%,0.11%,,,,568,0.00%,0.00%,,,,0,0.00%,0.00%,,,,245,638,0.11%,,
 ,,033,Franklin County Total:,,,,,,605,063,0.93%,0.27%,,,,903,696,0.97%,0.40%,,,,0,0.00%,0.00%,,,,1,508,759,0.67%,,
 ,,034,Frederick County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,554,958,0.84%,0.25%,,,,554,958,0.25%,,
 ,,034,Frederick County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,300,783,0.32%,0.13%,,,,0,0.00%,0.00%,,,,300,783,0.13%,,
 ,,034,Frederick County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,271,023,0.29%,0.12%,,,,0,0.00%,0.00%,,,,271,023,0.12%,,
 ,,034,Frederick County,7,Rural Major Collector,,,              ,103,653,0.16%,0.05%,,,,81,092,0.09%,0.04%,,,,0,0.00%,0.00%,,,,184,745,0.08%,,
 ,,034,Frederick County,8,Rural Minor Collector,,,              ,56,243,0.09%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,56,243,0.02%,,
 ,,034,Frederick County,9,Rural Local System,,,              ,158,653,0.24%,0.07%,,,,6,515,0.01%,0.00%,,,,0,0.00%,0.00%,,,,165,168,0.07%,,
 ,,034,Frederick County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,619,453,0.93%,0.28%,,,,619,453,0.28%,,
 ,,034,Frederick County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,229,276,0.25%,0.10%,,,,0,0.00%,0.00%,,,,229,276,0.10%,,
 ,,034,Frederick County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,277,009,0.30%,0.12%,,,,0,0.00%,0.00%,,,,277,009,0.12%,,
 ,,034,Frederick County,16,Urban Minor Arterial,,,              ,22,146,0.03%,0.01%,,,,149,082,0.16%,0.07%,,,,0,0.00%,0.00%,,,,171,228,0.08%,,
 ,,034,Frederick County,17,Urban Collector,,,              ,160,895,0.25%,0.07%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,160,895,0.07%,,
 ,,034,Frederick County,19,Urban Local System,,,              ,89,042,0.14%,0.04%,,,,155,0.00%,0.00%,,,,0,0.00%,0.00%,,,,89,197,0.04%,,
 ,,034,Frederick County Total:,,,,,,590,632,0.91%,0.26%,,,,1,314,935,1.41%,0.58%,,,,1,174,411,1.77%,0.52%,,,,3,079,978,1.37%,,
 ,,035,Giles County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,323,489,0.35%,0.14%,,,,0,0.00%,0.00%,,,,323,489,0.14%,,
 ,,035,Giles County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,62,162,0.07%,0.03%,,,,0,0.00%,0.00%,,,,62,162,0.03%,,
 ,,035,Giles County,7,Rural Major Collector,,,              ,23,023,0.04%,0.01%,,,,53,737,0.06%,0.02%,,,,0,0.00%,0.00%,,,,76,759,0.03%,,
 ,,035,Giles County,8,Rural Minor Collector,,,              ,4,272,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,272,0.00%,,
 ,,035,Giles County,9,Rural Local System,,,              ,66,458,0.10%,0.03%,,,,32,0.00%,0.00%,,,,0,0.00%,0.00%,,,,66,490,0.03%,,
 ,,035,Giles County Total:,,,,,,93,753,0.14%,0.04%,,,,439,420,0.47%,0.20%,,,,0,0.00%,0.00%,,,,533,173,0.24%,,
 ,,036,Gloucester County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,327,925,0.35%,0.15%,,,,0,0.00%,0.00%,,,,327,925,0.15%,,
 ,,036,Gloucester County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,158,465,0.17%,0.07%,,,,0,0.00%,0.00%,,,,158,465,0.07%,,
 ,,036,Gloucester County,7,Rural Major Collector,,,              ,106,707,0.16%,0.05%,,,,11,569,0.01%,0.01%,,,,0,0.00%,0.00%,,,,118,276,0.05%,,
 ,,036,Gloucester County,8,Rural Minor Collector,,,              ,23,120,0.04%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,120,0.01%,,
 ,,036,Gloucester County,9,Rural Local System,,,              ,81,957,0.13%,0.04%,,,,79,0.00%,0.00%,,,,0,0.00%,0.00%,,,,82,036,0.04%,,
 ,,036,Gloucester County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,268,812,0.29%,0.12%,,,,0,0.00%,0.00%,,,,268,812,0.12%,,
 ,,036,Gloucester County,17,Urban Collector,,,              ,20,150,0.03%,0.01%,,,,29,342,0.03%,0.01%,,,,0,0.00%,0.00%,,,,49,493,0.02%,,
 ,,036,Gloucester County,19,Urban Local System,,,              ,19,037,0.03%,0.01%,,,,51,0.00%,0.00%,,,,0,0.00%,0.00%,,,,19,088,0.01%,,
 ,,036,Gloucester County Total:,,,,,,250,972,0.39%,0.11%,,,,796,243,0.85%,0.35%,,,,0,0.00%,0.00%,,,,1,047,214,0.47%,,
 ,,037,Goochland County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,815,689,1.23%,0.36%,,,,815,689,0.36%,,
 ,,037,Goochland County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,260,614,0.28%,0.12%,,,,0,0.00%,0.00%,,,,260,614,0.12%,,
 ,,037,Goochland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,40,462,0.04%,0.02%,,,,0,0.00%,0.00%,,,,40,462,0.02%,,
 ,,037,Goochland County,7,Rural Major Collector,,,              ,110,978,0.17%,0.05%,,,,267,806,0.29%,0.12%,,,,0,0.00%,0.00%,,,,378,783,0.17%,,
 ,,037,Goochland County,8,Rural Minor Collector,,,              ,41,615,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,41,615,0.02%,,
 ,,037,Goochland County,9,Rural Local System,,,              ,95,909,0.15%,0.04%,,,,1,234,0.00%,0.00%,,,,0,0.00%,0.00%,,,,97,143,0.04%,,
 ,,037,Goochland County,19,Urban Local System,,,              ,630,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,630,0.00%,,
 ,,037,Goochland County Total:,,,,,,249,132,0.38%,0.11%,,,,570,116,0.61%,0.25%,,,,815,689,1.23%,0.36%,,,,1,634,936,0.73%,,
 ,,038,Grayson County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,207,038,0.22%,0.09%,,,,0,0.00%,0.00%,,,,207,038,0.09%,,
 ,,038,Grayson County,7,Rural Major Collector,,,              ,49,034,0.08%,0.02%,,,,15,865,0.02%,0.01%,,,,0,0.00%,0.00%,,,,64,898,0.03%,,
 ,,038,Grayson County,8,Rural Minor Collector,,,              ,6,324,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,324,0.00%,,
 ,,038,Grayson County,9,Rural Local System,,,              ,65,904,0.10%,0.03%,,,,2,609,0.00%,0.00%,,,,0,0.00%,0.00%,,,,68,513,0.03%,,
 ,,038,Grayson County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,6,134,0.01%,0.00%,,,,0,0.00%,0.00%,,,,6,134,0.00%,,
 ,,038,Grayson County,19,Urban Local System,,,              ,28,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,28,0.00%,,
 ,,038,Grayson County Total:,,,,,,121,290,0.19%,0.05%,,,,231,645,0.25%,0.10%,,,,0,0.00%,0.00%,,,,352,935,0.16%,,
 ,,039,Greene County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,274,771,0.29%,0.12%,,,,0,0.00%,0.00%,,,,274,771,0.12%,,
 ,,039,Greene County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,40,257,0.04%,0.02%,,,,0,0.00%,0.00%,,,,40,257,0.02%,,
 ,,039,Greene County,7,Rural Major Collector,,,              ,47,784,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,47,784,0.02%,,
 ,,039,Greene County,8,Rural Minor Collector,,,              ,15,723,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,15,723,0.01%,,
 ,,039,Greene County,9,Rural Local System,,,              ,58,807,0.09%,0.03%,,,,102,0.00%,0.00%,,,,0,0.00%,0.00%,,,,58,909,0.03%,,
 ,,039,Greene County Total:,,,,,,122,314,0.19%,0.05%,,,,315,131,0.34%,0.14%,,,,0,0.00%,0.00%,,,,437,445,0.19%,,
 ,,040,Greensville County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,409,582,0.62%,0.18%,,,,409,582,0.18%,,
 ,,040,Greensville County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,94,543,0.10%,0.04%,,,,0,0.00%,0.00%,,,,94,543,0.04%,,
 ,,040,Greensville County,7,Rural Major Collector,,,              ,45,930,0.07%,0.02%,,,,37,762,0.04%,0.02%,,,,0,0.00%,0.00%,,,,83,691,0.04%,,
 ,,040,Greensville County,8,Rural Minor Collector,,,              ,11,457,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,457,0.01%,,
 ,,040,Greensville County,9,Rural Local System,,,              ,48,437,0.07%,0.02%,,,,1,997,0.00%,0.00%,,,,0,0.00%,0.00%,,,,50,434,0.02%,,
 ,,040,Greensville County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,163,092,0.25%,0.07%,,,,163,092,0.07%,,
 ,,040,Greensville County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,5,195,0.01%,0.00%,,,,0,0.00%,0.00%,,,,5,195,0.00%,,
