 ,,037,Goochland County,7,Rural Major Collector,12,Six Axle Multi-Trailers,              ,1,0.00%,0.00%,30.22,0.05%,0.04%,0,0.00%,0.00%,64.12,0.64%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,94.34,0.13%
 ,,037,Goochland County,7,Rural Major Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,30.22,0.05%,0.04%,0,0.00%,0.00%,64.12,0.64%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,94.34,0.13%
 ,,037,Goochland County,8,Rural Minor Collector,01,Motorcycles,              ,170,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,170,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,02,Passenger Cars,              ,27,733,0.04%,0.01%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,733,0.01%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,9,199,0.01%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,199,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,04,Busses,              ,295,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,295,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,276,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,276,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,224,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,224,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,33,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,33,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,111,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,111,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,182,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,182,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,27.81,0.04%
 ,,037,Goochland County,8,Rural Minor Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,27.81,0.04%
 ,,037,Goochland County,9,Rural Local System,01,Motorcycles,              ,0,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,02,Passenger Cars,              ,103,926,0.16%,0.05%,273.30,0.43%,0.37%,2,010,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,105,935,0.05%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,353,0.00%,0.00%,273.30,0.43%,0.37%,8,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,361,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,04,Busses,              ,30,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,30,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,14,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,06,Three Axle Single Unit Trucks,              ,5,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,08,Four Axle or Fewer Single Trailers,              ,9,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,09,Five Axle Single Trailers,              ,3,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,279.91,0.38%
 ,,037,Goochland County,9,Rural Local System,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,273.30,0.43%,0.37%,0,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,279.91,0.38%
 ,,037,Goochland County,19,Urban Local System,02,Passenger Cars,              ,582,0.00%,0.00%,3.65,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,582,0.00%,3.65,0.00%
 ,,037,Goochland County Total:,,,,,,248,642,0.38%,0.11%,334.98,0.53%,0.45%,581,217,0.64%,0.26%,85.62,0.86%,0.12%,794,589,1.21%,0.36%,23.38,2.09%,0.03%,1,624,448,0.73%,443.98,0.60%
 ,,038,Grayson County,6,Rural Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,926,0.00%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,926,0.00%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,130,907,0.14%,0.06%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,130,907,0.06%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,44,690,0.05%,0.02%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,44,690,0.02%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,158,0.00%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,158,0.00%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,281,0.00%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,281,0.00%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,958,0.00%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,958,0.00%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,191,0.00%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,191,0.00%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,919,0.00%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,919,0.00%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,5,629,0.01%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,629,0.00%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,284,0.00%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,284,0.00%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,83.56,0.11%
 ,,038,Grayson County,6,Rural Minor Arterial,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,83.56,0.11%
 ,,038,Grayson County,7,Rural Major Collector,01,Motorcycles,              ,255,0.00%,0.00%,113.34,0.18%,0.15%,33,0.00%,0.00%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,288,0.00%,127.09,0.17%
 ,,038,Grayson County,7,Rural Major Collector,02,Passenger Cars,              ,33,203,0.05%,0.01%,113.34,0.18%,0.15%,12,598,0.01%,0.01%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,45,801,0.02%,127.09,0.17%
 ,,038,Grayson County,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,11,011,0.02%,0.00%,113.34,0.18%,0.15%,2,297,0.00%,0.00%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,308,0.01%,127.09,0.17%
 ,,038,Grayson County,7,Rural Major Collector,04,Busses,              ,290,0.00%,0.00%,113.34,0.18%,0.15%,50,0.00%,0.00%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,339,0.00%,127.09,0.17%
 ,,038,Grayson County,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,723,0.00%,0.00%,113.34,0.18%,0.15%,115,0.00%,0.00%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,838,0.00%,127.09,0.17%
 ,,038,Grayson County,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,632,0.00%,0.00%,113.34,0.18%,0.15%,118,0.00%,0.00%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,749,0.00%,127.09,0.17%
 ,,038,Grayson County,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,101,0.00%,0.00%,113.34,0.18%,0.15%,21,0.00%,0.00%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,122,0.00%,127.09,0.17%
 ,,038,Grayson County,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,169,0.00%,0.00%,113.34,0.18%,0.15%,48,0.00%,0.00%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,217,0.00%,127.09,0.17%
 ,,038,Grayson County,7,Rural Major Collector,09,Five Axle Single Trailers,              ,206,0.00%,0.00%,113.34,0.18%,0.15%,355,0.00%,0.00%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,561,0.00%,127.09,0.17%
 ,,038,Grayson County,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,17,0.00%,0.00%,113.34,0.18%,0.15%,28,0.00%,0.00%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,45,0.00%,127.09,0.17%
 ,,038,Grayson County,8,Rural Minor Collector,01,Motorcycles,              ,34,0.00%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,34,0.00%,34.57,0.05%
 ,,038,Grayson County,8,Rural Minor Collector,02,Passenger Cars,              ,4,021,0.01%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,021,0.00%,34.57,0.05%
 ,,038,Grayson County,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,608,0.00%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,608,0.00%,34.57,0.05%
 ,,038,Grayson County,8,Rural Minor Collector,04,Busses,              ,34,0.00%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,34,0.00%,34.57,0.05%
 ,,038,Grayson County,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,91,0.00%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,91,0.00%,34.57,0.05%
 ,,038,Grayson County,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,193,0.00%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,193,0.00%,34.57,0.05%
 ,,038,Grayson County,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,3,0.00%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,34.57,0.05%
 ,,038,Grayson County,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,10,0.00%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,0.00%,34.57,0.05%
 ,,038,Grayson County,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,10,0.00%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,0.00%,34.57,0.05%
 ,,038,Grayson County,8,Rural Minor Collector,10,Six or More Axle Single Trailers,              ,5,0.00%,0.00%,34.57,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,34.57,0.05%
 ,,038,Grayson County,9,Rural Local System,01,Motorcycles,              ,1,0.00%,0.00%,514.50,0.82%,0.69%,1,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,02,Passenger Cars,              ,62,077,0.10%,0.03%,514.50,0.82%,0.69%,4,839,0.01%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,66,916,0.03%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,46,0.00%,0.00%,514.50,0.82%,0.69%,22,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,69,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,04,Busses,              ,1,0.00%,0.00%,514.50,0.82%,0.69%,1,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,2,0.00%,0.00%,514.50,0.82%,0.69%,1,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,06,Three Axle Single Unit Trucks,              ,1,0.00%,0.00%,514.50,0.82%,0.69%,1,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,514.50,0.82%,0.69%,0,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,514.50,0.82%,0.69%,0,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,09,Five Axle Single Trailers,              ,2,0.00%,0.00%,514.50,0.82%,0.69%,1,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,514.50,0.82%,0.69%,0,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,514.50,0.82%,0.69%,0,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,514.50,0.82%,0.69%,0,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,523.73,0.71%
 ,,038,Grayson County,9,Rural Local System,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,514.50,0.82%,0.69%,0,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,523.73,0.71%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,23,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,23,0.00%,0.63,0.00%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,698,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,698,0.00%,0.63,0.00%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,163,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,163,0.00%,0.63,0.00%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,38,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,0.00%,0.63,0.00%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,71,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,71,0.00%,0.63,0.00%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,63,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,63,0.00%,0.63,0.00%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,0.63,0.00%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,31,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,31,0.00%,0.63,0.00%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,191,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,191,0.00%,0.63,0.00%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,0.63,0.00%
 ,,038,Grayson County,19,Urban Local System,02,Passenger Cars,              ,26,0.00%,0.00%,0.12,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,0.00%,0.12,0.00%
 ,,038,Grayson County Total:,,,,,,114,774,0.18%,0.05%,662.53,1.05%,0.89%,214,761,0.24%,0.10%,107.17,1.07%,0.14%,0,0.00%,0.00%,0.00,0.00%,0.00%,329,536,0.15%,769.70,1.04%
 ,,039,Greene County,2,Rural Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,416,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,416,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,202,865,0.22%,0.09%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,202,865,0.09%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,49,715,0.05%,0.02%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,49,715,0.02%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,508,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,508,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,327,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,327,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,643,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,643,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,196,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,196,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,956,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,956,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,5,878,0.01%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,878,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,197,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,197,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,288,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,288,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,46,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,46,0.00%,21.10,0.03%
 ,,039,Greene County,2,Rural Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,0.00%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,21.10,0.03%
 ,,039,Greene County,6,Rural Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,245,0.00%,0.00%,12.96,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,245,0.00%,12.96,0.02%
 ,,039,Greene County,6,Rural Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,25,548,0.03%,0.01%,12.96,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,25,548,0.01%,12.96,0.02%
