 ,,036,Gloucester County,9,Rural Local System,,,              ,67,146,0.10%,0.03%,183.80,0.29%,0.25%,90,0.00%,0.00%,0.62,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,67,236,0.03%,184.42,0.25%
 ,,036,Gloucester County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,242,579,0.26%,0.11%,7.25,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,242,579,0.11%,7.25,0.01%
 ,,036,Gloucester County,17,Urban Collector,,,              ,20,819,0.03%,0.01%,7.28,0.01%,0.01%,32,778,0.04%,0.01%,2.58,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,53,597,0.02%,9.86,0.01%
 ,,036,Gloucester County,19,Urban Local System,,,              ,18,700,0.03%,0.01%,42.26,0.07%,0.06%,84,0.00%,0.00%,0.43,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,784,0.01%,42.69,0.06%
 ,,036,Gloucester County Total:,,,,,,267,188,0.40%,0.12%,309.91,0.49%,0.42%,796,310,0.86%,0.35%,56.65,0.57%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,063,498,0.47%,366.56,0.50%
 ,,037,Goochland County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,759,876,1.17%,0.34%,23.38,2.09%,0.03%,759,876,0.34%,23.38,0.03%
 ,,037,Goochland County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,239,654,0.26%,0.11%,6.53,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,239,654,0.11%,6.53,0.01%
 ,,037,Goochland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,42,938,0.05%,0.02%,8.36,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,42,938,0.02%,8.36,0.01%
 ,,037,Goochland County,7,Rural Major Collector,,,              ,113,390,0.17%,0.05%,30.22,0.05%,0.04%,311,253,0.34%,0.14%,64.12,0.64%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,424,642,0.19%,94.34,0.13%
 ,,037,Goochland County,8,Rural Minor Collector,,,              ,40,273,0.06%,0.02%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,40,273,0.02%,27.81,0.04%
 ,,037,Goochland County,9,Rural Local System,,,              ,119,614,0.18%,0.05%,276.98,0.44%,0.37%,1,909,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,121,523,0.05%,283.59,0.38%
 ,,037,Goochland County,19,Urban Local System,,,              ,762,0.00%,0.00%,3.65,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,762,0.00%,3.65,0.00%
 ,,037,Goochland County Total:,,,,,,274,039,0.41%,0.12%,338.66,0.54%,0.46%,595,754,0.64%,0.27%,85.62,0.86%,0.12%,759,876,1.17%,0.34%,23.38,2.09%,0.03%,1,629,669,0.72%,447.66,0.61%
 ,,038,Grayson County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,179,569,0.19%,0.08%,83.56,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,179,569,0.08%,83.56,0.11%
 ,,038,Grayson County,7,Rural Major Collector,,,              ,44,665,0.07%,0.02%,113.34,0.18%,0.15%,15,011,0.02%,0.01%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,59,676,0.03%,127.09,0.17%
 ,,038,Grayson County,8,Rural Minor Collector,,,              ,5,807,0.01%,0.00%,34.57,0.06%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,807,0.00%,34.57,0.05%
 ,,038,Grayson County,9,Rural Local System,,,              ,58,316,0.09%,0.03%,514.50,0.82%,0.70%,1,050,0.00%,0.00%,9.23,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,59,366,0.03%,523.73,0.71%
 ,,038,Grayson County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,5,125,0.01%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,125,0.00%,0.63,0.00%
 ,,038,Grayson County,19,Urban Local System,,,              ,28,0.00%,0.00%,0.12,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,28,0.00%,0.12,0.00%
 ,,038,Grayson County Total:,,,,,,108,815,0.16%,0.05%,662.53,1.06%,0.90%,200,756,0.22%,0.09%,107.17,1.07%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,309,572,0.14%,769.70,1.04%
 ,,039,Greene County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,265,797,0.29%,0.12%,21.10,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,265,797,0.12%,21.10,0.03%
 ,,039,Greene County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,35,790,0.04%,0.02%,12.96,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,35,790,0.02%,12.96,0.02%
 ,,039,Greene County,7,Rural Major Collector,,,              ,49,907,0.07%,0.02%,22.32,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,49,907,0.02%,22.32,0.03%
 ,,039,Greene County,8,Rural Minor Collector,,,              ,14,854,0.02%,0.01%,20.62,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,854,0.01%,20.62,0.03%
 ,,039,Greene County,9,Rural Local System,,,              ,57,102,0.09%,0.03%,159.91,0.25%,0.22%,101,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,57,203,0.03%,160.31,0.22%
 ,,039,Greene County Total:,,,,,,121,864,0.18%,0.05%,202.85,0.32%,0.27%,301,688,0.33%,0.13%,34.46,0.34%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,423,551,0.19%,237.31,0.32%
 ,,040,Greensville County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,525,469,0.81%,0.23%,15.47,1.38%,0.02%,525,469,0.23%,15.47,0.02%
 ,,040,Greensville County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,98,130,0.11%,0.04%,7.84,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,98,130,0.04%,7.84,0.01%
 ,,040,Greensville County,7,Rural Major Collector,,,              ,50,937,0.08%,0.02%,61.96,0.10%,0.08%,40,167,0.04%,0.02%,13.40,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,91,104,0.04%,75.36,0.10%
 ,,040,Greensville County,8,Rural Minor Collector,,,              ,13,238,0.02%,0.01%,25.88,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,238,0.01%,25.88,0.04%
 ,,040,Greensville County,9,Rural Local System,,,              ,47,918,0.07%,0.02%,194.57,0.31%,0.26%,1,975,0.00%,0.00%,7.97,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,49,894,0.02%,202.54,0.27%
 ,,040,Greensville County Total:,,,,,,112,094,0.17%,0.05%,282.41,0.45%,0.38%,140,272,0.15%,0.06%,29.21,0.29%,0.04%,525,469,0.81%,0.23%,15.47,1.38%,0.02%,777,835,0.35%,327.09,0.44%
 ,,041,Halifax County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,316,097,0.34%,0.14%,44.29,0.44%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,316,097,0.14%,44.29,0.06%
 ,,041,Halifax County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,179,288,0.19%,0.08%,61.31,0.61%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,179,288,0.08%,61.31,0.08%
 ,,041,Halifax County,7,Rural Major Collector,,,              ,159,600,0.24%,0.07%,195.09,0.31%,0.26%,37,666,0.04%,0.02%,34.82,0.35%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,197,267,0.09%,229.91,0.31%
 ,,041,Halifax County,8,Rural Minor Collector,,,              ,10,587,0.02%,0.00%,42.19,0.07%,0.06%,1,932,0.00%,0.00%,4.19,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,519,0.01%,46.38,0.06%
 ,,041,Halifax County,9,Rural Local System,,,              ,97,496,0.15%,0.04%,576.34,0.92%,0.78%,225,0.00%,0.00%,2.37,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,97,721,0.04%,578.71,0.78%
 ,,041,Halifax County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,12,912,0.01%,0.01%,1.19,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,912,0.01%,1.19,0.00%
 ,,041,Halifax County,16,Urban Minor Arterial,,,              ,3,769,0.01%,0.00%,2.06,0.00%,0.00%,17,523,0.02%,0.01%,1.63,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,21,291,0.01%,3.69,0.00%
 ,,041,Halifax County,17,Urban Collector,,,              ,3,053,0.00%,0.00%,1.98,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,053,0.00%,1.98,0.00%
 ,,041,Halifax County,19,Urban Local System,,,              ,4,953,0.01%,0.00%,11.73,0.02%,0.02%,7,0.00%,0.00%,0.06,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,959,0.00%,11.79,0.02%
 ,,041,Halifax County Total:,,,,,,279,457,0.42%,0.12%,829.39,1.32%,1.12%,565,649,0.61%,0.25%,149.86,1.50%,0.20%,0,0.00%,0.00%,0.00,0.00%,0.00%,845,106,0.38%,979.25,1.33%
 ,,042,Hanover County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,159,322,1.78%,0.52%,11.56,1.03%,0.02%,1,159,322,0.52%,11.56,0.02%
 ,,042,Hanover County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,151,762,0.16%,0.07%,7.58,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,151,762,0.07%,7.58,0.01%
 ,,042,Hanover County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,266,743,0.29%,0.12%,41.02,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,266,743,0.12%,41.02,0.06%
 ,,042,Hanover County,7,Rural Major Collector,,,              ,189,567,0.28%,0.08%,75.60,0.12%,0.10%,49,270,0.05%,0.02%,10.21,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,238,837,0.11%,85.81,0.12%
 ,,042,Hanover County,8,Rural Minor Collector,,,              ,100,055,0.15%,0.04%,84.67,0.13%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,100,055,0.04%,84.67,0.11%
 ,,042,Hanover County,9,Rural Local System,,,              ,221,882,0.33%,0.10%,357.54,0.57%,0.48%,4,425,0.00%,0.00%,4.29,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,226,307,0.10%,361.83,0.49%
 ,,042,Hanover County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,015,638,1.56%,0.45%,11.19,1.00%,0.02%,1,015,638,0.45%,11.19,0.02%
 ,,042,Hanover County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,33,897,0.04%,0.02%,1.33,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,33,897,0.02%,1.33,0.00%
 ,,042,Hanover County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,218,249,0.24%,0.10%,9.80,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,218,249,0.10%,9.80,0.01%
 ,,042,Hanover County,16,Urban Minor Arterial,,,              ,49,559,0.07%,0.02%,3.88,0.01%,0.01%,114,103,0.12%,0.05%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,163,662,0.07%,17.63,0.02%
 ,,042,Hanover County,17,Urban Collector,,,              ,336,595,0.50%,0.15%,51.05,0.08%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,336,595,0.15%,51.05,0.07%
 ,,042,Hanover County,19,Urban Local System,,,              ,134,484,0.20%,0.06%,245.35,0.39%,0.33%,449,0.00%,0.00%,1.49,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,134,933,0.06%,246.84,0.33%
 ,,042,Hanover County Total:,,,,,,1,032,142,1.54%,0.46%,818.09,1.30%,1.11%,838,897,0.90%,0.37%,89.47,0.90%,0.12%,2,174,960,3.34%,0.97%,22.75,2.03%,0.03%,4,046,000,1.80%,930.31,1.26%
 ,,043,Henrico County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,115,933,0.18%,0.05%,1.75,0.16%,0.00%,115,933,0.05%,1.75,0.00%
 ,,043,Henrico County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,4,000,0.00%,0.00%,1.72,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,000,0.00%,1.72,0.00%
 ,,043,Henrico County,7,Rural Major Collector,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,20,099,0.02%,0.01%,1.85,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,099,0.01%,1.85,0.00%
 ,,043,Henrico County,9,Rural Local System,,,              ,20,009,0.03%,0.01%,60.77,0.10%,0.08%,435,0.00%,0.00%,2.04,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,444,0.01%,62.81,0.08%
 ,,043,Henrico County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,213,610,4.94%,1.43%,52.64,4.71%,0.07%,3,213,610,1.43%,52.64,0.07%
 ,,043,Henrico County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,116,552,0.13%,0.05%,9.13,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,116,552,0.05%,9.13,0.01%
 ,,043,Henrico County,14,Urban Principal Arterial - Other,,,              ,649,250,0.97%,0.29%,27.02,0.04%,0.04%,690,505,0.74%,0.31%,27.09,0.27%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,339,756,0.60%,54.11,0.07%
 ,,043,Henrico County,16,Urban Minor Arterial,,,              ,952,714,1.42%,0.42%,95.93,0.15%,0.13%,864,215,0.93%,0.38%,60.63,0.61%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,816,929,0.81%,156.56,0.21%
 ,,043,Henrico County,17,Urban Collector,,,              ,405,975,0.61%,0.18%,103.80,0.17%,0.14%,72,381,0.08%,0.03%,6.45,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,478,356,0.21%,110.25,0.15%
 ,,043,Henrico County,19,Urban Local System,,,              ,1,171,892,1.75%,0.52%,1,039.96,1.66%,1.41%,1,622,0.00%,0.00%,4.41,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,173,514,0.52%,1,044.37,1.41%
 ,,043,Henrico County Total:,,,,,,3,199,840,4.78%,1.42%,1,327.48,2.11%,1.80%,1,769,809,1.91%,0.79%,113.32,1.13%,0.15%,3,329,543,5.12%,1.48%,54.39,4.86%,0.07%,8,299,192,3.69%,1,495.19,2.02%
 ,,044,Henry County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,166,204,0.18%,0.07%,12.61,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,166,204,0.07%,12.61,0.02%
 ,,044,Henry County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,162,159,0.17%,0.07%,27.92,0.28%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,162,159,0.07%,27.92,0.04%
 ,,044,Henry County,7,Rural Major Collector,,,              ,174,682,0.26%,0.08%,113.59,0.18%,0.15%,0,0.00%,0.00%,5.77,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,174,682,0.08%,119.36,0.16%
 ,,044,Henry County,8,Rural Minor Collector,,,              ,16,269,0.02%,0.01%,26.24,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,269,0.01%,26.24,0.04%
 ,,044,Henry County,9,Rural Local System,,,              ,117,827,0.18%,0.05%,358.27,0.57%,0.48%,471,0.00%,0.00%,3.01,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,118,298,0.05%,361.28,0.49%
 ,,044,Henry County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,246,556,0.27%,0.11%,18.23,0.18%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,246,556,0.11%,18.23,0.02%
 ,,044,Henry County,14,Urban Principal Arterial - Other,,,              ,5,939,0.01%,0.00%,0.32,0.00%,0.00%,332,136,0.36%,0.15%,19.95,0.20%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,338,075,0.15%,20.27,0.03%
 ,,044,Henry County,16,Urban Minor Arterial,,,              ,60,473,0.09%,0.03%,11.27,0.02%,0.02%,158,956,0.17%,0.07%,13.92,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,219,430,0.10%,25.19,0.03%
 ,,044,Henry County,17,Urban Collector,,,              ,66,047,0.10%,0.03%,35.05,0.06%,0.05%,29,640,0.03%,0.01%,4.93,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,95,687,0.04%,39.98,0.05%
 ,,044,Henry County,19,Urban Local System,,,              ,58,866,0.09%,0.03%,137.62,0.22%,0.19%,206,0.00%,0.00%,0.74,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,59,072,0.03%,138.36,0.19%
 ,,044,Henry County Total:,,,,,,500,102,0.75%,0.22%,682.36,1.09%,0.92%,1,096,328,1.18%,0.49%,107.08,1.07%,0.14%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,596,431,0.71%,789.44,1.07%
 ,,045,Highland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,52,181,0.06%,0.02%,54.92,0.55%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,181,0.02%,54.92,0.07%
 ,,045,Highland County,7,Rural Major Collector,,,              ,9,471,0.01%,0.00%,32.94,0.05%,0.04%,6,702,0.01%,0.00%,14.94,0.15%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,173,0.01%,47.88,0.06%
 ,,045,Highland County,8,Rural Minor Collector,,,              ,799,0.00%,0.00%,6.13,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,799,0.00%,6.13,0.01%
 ,,045,Highland County,9,Rural Local System,,,              ,14,845,0.02%,0.01%,184.32,0.29%,0.25%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,845,0.01%,184.32,0.25%
 ,,045,Highland County Total:,,,,,,25,116,0.04%,0.01%,223.39,0.36%,0.30%,58,883,0.06%,0.03%,69.86,0.70%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,83,998,0.04%,293.25,0.40%
 ,,046,Isle of Wight County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,100,309,0.11%,0.04%,8.69,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,100,309,0.04%,8.69,0.01%
 ,,046,Isle of Wight County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,162,305,0.17%,0.07%,34.93,0.35%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,162,305,0.07%,34.93,0.05%
 ,,046,Isle of Wight County,7,Rural Major Collector,,,              ,51,371,0.08%,0.02%,51.51,0.08%,0.07%,34,172,0.04%,0.02%,9.57,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,85,544,0.04%,61.08,0.08%
 ,,046,Isle of Wight County,8,Rural Minor Collector,,,              ,13,839,0.02%,0.01%,40.60,0.06%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,839,0.01%,40.60,0.05%
 ,,046,Isle of Wight County,9,Rural Local System,,,              ,133,763,0.20%,0.06%,286.31,0.46%,0.39%,2,196,0.00%,0.00%,3.77,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,135,959,0.06%,290.08,0.39%
 ,,046,Isle of Wight County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,271,763,0.29%,0.12%,14.16,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,271,763,0.12%,14.16,0.02%
 ,,046,Isle of Wight County,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,85,372,0.09%,0.04%,3.85,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,85,372,0.04%,3.85,0.01%
 ,,046,Isle of Wight County,17,Urban Collector,,,              ,74,734,0.11%,0.03%,21.20,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,734,0.03%,21.20,0.03%
 ,,046,Isle of Wight County,19,Urban Local System,,,              ,15,848,0.02%,0.01%,35.18,0.06%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,848,0.01%,35.18,0.05%
 ,,046,Isle of Wight County Total:,,,,,,289,556,0.43%,0.13%,434.80,0.69%,0.59%,656,118,0.71%,0.29%,74.97,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,945,674,0.42%,509.77,0.69%
 ,,047,James City County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,465,706,0.72%,0.21%,8.70,0.78%,0.01%,465,706,0.21%,8.70,0.01%
 ,,047,James City County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,59,440,0.06%,0.03%,6.79,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,59,440,0.03%,6.79,0.01%
 ,,047,James City County,7,Rural Major Collector,,,              ,12,352,0.02%,0.01%,3.22,0.01%,0.00%,82,615,0.09%,0.04%,10.59,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,94,967,0.04%,13.81,0.02%
 ,,047,James City County,8,Rural Minor Collector,,,              ,16,420,0.02%,0.01%,11.57,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,420,0.01%,11.57,0.02%
 ,,047,James City County,9,Rural Local System,,,              ,72,218,0.11%,0.03%,169.27,0.27%,0.23%,21,274,0.02%,0.01%,6.86,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,93,492,0.04%,176.13,0.24%
 ,,047,James City County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,179,816,0.28%,0.08%,2.34,0.21%,0.00%,179,816,0.08%,2.34,0.00%
 ,,047,James City County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,282,154,0.30%,0.13%,9.90,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,282,154,0.13%,9.90,0.01%
 ,,047,James City County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,93,937,0.10%,0.04%,14.92,0.15%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,93,937,0.04%,14.92,0.02%
 ,,047,James City County,16,Urban Minor Arterial,,,              ,109,958,0.16%,0.05%,12.89,0.02%,0.02%,207,915,0.22%,0.09%,17.96,0.18%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,317,873,0.14%,30.85,0.04%
 ,,047,James City County,17,Urban Collector,,,              ,70,266,0.10%,0.03%,12.08,0.02%,0.02%,313,0.00%,0.00%,0.27,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,70,580,0.03%,12.35,0.02%
 ,,047,James City County,19,Urban Local System,,,              ,49,208,0.07%,0.02%,120.01,0.19%,0.16%,2,696,0.00%,0.00%,5.46,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,51,904,0.02%,125.47,0.17%
 ,,047,James City County Total:,,,,,,330,422,0.49%,0.15%,329.04,0.52%,0.45%,750,343,0.81%,0.33%,72.75,0.73%,0.10%,645,522,0.99%,0.29%,11.04,0.99%,0.01%,1,726,288,0.77%,412.83,0.56%
 ,,049,King & Queen County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,90,408,0.10%,0.04%,9.20,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,90,408,0.04%,9.20,0.01%
 ,,049,King & Queen County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,135,359,0.15%,0.06%,42.79,0.43%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,135,359,0.06%,42.79,0.06%
 ,,049,King & Queen County,7,Rural Major Collector,,,              ,52,206,0.08%,0.02%,81.44,0.13%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,206,0.02%,81.44,0.11%
 ,,049,King & Queen County,8,Rural Minor Collector,,,              ,5,546,0.01%,0.00%,22.79,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,546,0.00%,22.79,0.03%
 ,,049,King & Queen County,9,Rural Local System,,,              ,20,678,0.03%,0.01%,190.51,0.30%,0.26%,21,0.00%,0.00%,0.19,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,699,0.01%,190.70,0.26%
