4,Richmond District,123,City of Petersburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,245,947,1.23%,0.11%,159.99,1.57%,0.22%,243,146,1.13%,0.11%,24.17,1.94%,0.03%,,,,,,,,,,,,,489,094,0.22%,184.16,0.25%
4,Richmond District,127,City of Richmond,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,590,116,7.95%,0.71%,747.14,7.31%,1.01%,1,246,822,5.78%,0.55%,75.91,6.09%,0.10%,,,,,,,,,,,,,2,836,938,1.26%,823.05,1.11%
4,Richmond District,301,Town of South Hill,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,30,271,0.15%,0.01%,37.83,0.37%,0.05%,61,260,0.28%,0.03%,8.34,0.67%,0.01%,,,,,,,,,,,,,91,531,0.04%,46.17,0.06%
4,Richmond District,,Richmond District Total:,,,,,,5,811,736,13.89%,2.59%,6,766.89,13.96%,9.16%,11,762,517,17.15%,5.23%,1,233.63,14.82%,1.67%,13,880,890,21.33%,6.17%,265.61,23.74%,0.36%,3,195,063,72.80%,1.42%,1,321.20,78.61%,1.79%,2,195,210,10.97%,0.98%,1,231.11,12.05%,1.67%,1,924,712,8.92%,0.86%,136.73,10.97%,0.19%,,,,,,,,,,,,,38,770,127,17.25%,10,955.17,14.82%
5,Hampton Roads District,001,Accomack County,,,,,              ,262,696,0.63%,0.12%,563.35,1.16%,0.76%,892,378,1.30%,0.40%,102.23,1.23%,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,155,075,0.51%,665.58,0.90%
5,Hampton Roads District,040,Greensville County,,,,,              ,113,337,0.27%,0.05%,287.76,0.59%,0.39%,199,099,0.29%,0.09%,35.09,0.42%,0.05%,584,806,0.90%,0.26%,17.14,1.53%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,242,0.40%,339.99,0.46%
5,Hampton Roads District,046,Isle of Wight County,,,,,              ,295,369,0.71%,0.13%,442.63,0.91%,0.60%,801,935,1.17%,0.36%,87.20,1.05%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,097,304,0.49%,529.83,0.72%
5,Hampton Roads District,047,James City County,,,,,              ,320,576,0.77%,0.14%,308.04,0.64%,0.42%,740,306,1.08%,0.33%,65.67,0.79%,0.09%,465,706,0.72%,0.21%,8.70,0.78%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,526,588,0.68%,382.41,0.52%
5,Hampton Roads District,061,Nansemond Maintenance Area,,,,,              ,,,,,,,38,324,0.06%,0.02%,1.50,0.02%,0.00%,324,217,0.50%,0.14%,5.63,0.50%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,541,0.16%,7.13,0.01%
5,Hampton Roads District,064,Norfolk Maintenance Area,,,,,              ,,,,,,,541,925,0.79%,0.24%,28.92,0.35%,0.04%,5,132,772,7.89%,2.28%,55.81,4.99%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,674,696,2.52%,84.73,0.11%
5,Hampton Roads District,065,Northampton County,,,,,              ,90,125,0.22%,0.04%,245.77,0.51%,0.33%,443,442,0.65%,0.20%,49.46,0.59%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,567,0.24%,295.23,0.40%
5,Hampton Roads District,075,Princess Anne Maintenance Area,,,,,              ,,,,,,,,,,,,,1,589,272,2.44%,0.71%,12.19,1.09%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,589,272,0.71%,12.19,0.02%
5,Hampton Roads District,087,Southampton County,,,,,              ,275,500,0.66%,0.12%,673.00,1.39%,0.91%,846,821,1.23%,0.38%,96.72,1.16%,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,122,321,0.50%,769.72,1.04%
5,Hampton Roads District,090,Surry County,,,,,              ,54,316,0.13%,0.02%,251.60,0.52%,0.34%,121,763,0.18%,0.05%,48.68,0.58%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,078,0.08%,300.28,0.41%
5,Hampton Roads District,091,Sussex County,,,,,              ,98,680,0.24%,0.04%,459.02,0.95%,0.62%,314,842,0.46%,0.14%,99.16,1.19%,0.13%,543,162,0.83%,0.24%,17.60,1.57%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956,684,0.43%,575.78,0.78%
5,Hampton Roads District,099,York County,,,,,              ,359,763,0.86%,0.16%,295.94,0.61%,0.40%,924,616,1.35%,0.41%,54.17,0.65%,0.07%,4,122,659,6.34%,1.83%,47.48,4.24%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,407,038,2.41%,397.59,0.54%
5,Hampton Roads District,131,City of Chesapeake,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,724,586,8.62%,0.77%,937.17,9.17%,1.27%,2,027,190,9.40%,0.90%,109.97,8.82%,0.15%,,,,,,,,,,,,,3,751,776,1.67%,1,047.14,1.42%
5,Hampton Roads District,190,Town of Chincoteague,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,46,409,0.23%,0.02%,23.89,0.23%,0.03%,,,,,,,,,,,,,,,,,,,46,409,0.02%,23.89,0.03%
5,Hampton Roads District,109,City of Emporia,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,39,761,0.20%,0.02%,31.93,0.31%,0.04%,38,494,0.18%,0.02%,5.08,0.41%,0.01%,,,,,,,,,,,,,78,254,0.03%,37.01,0.05%
5,Hampton Roads District,145,City of Franklin,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,81,318,0.41%,0.04%,45.20,0.44%,0.06%,26,108,0.12%,0.01%,5.39,0.43%,0.01%,,,,,,,,,,,,,107,426,0.05%,50.59,0.07%
5,Hampton Roads District,114,City of Hampton,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,313,306,6.57%,0.58%,396.26,3.88%,0.54%,927,713,4.30%,0.41%,49.34,3.96%,0.07%,,,,,,,,,,,,,2,241,020,1.00%,445.60,0.60%
5,Hampton Roads District,121,City of Newport News,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,012,832,5.06%,0.45%,438.27,4.29%,0.59%,1,698,770,7.88%,0.76%,66.12,5.31%,0.09%,,,,,,,,,,,,,2,711,602,1.21%,504.39,0.68%
5,Hampton Roads District,122,City of Norfolk,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,969,527,4.85%,0.43%,631.92,6.19%,0.86%,2,127,259,9.86%,0.95%,87.47,7.02%,0.12%,,,,,,,,,,,,,3,096,786,1.38%,719.39,0.97%
5,Hampton Roads District,147,City of Poquoson,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,64,956,0.32%,0.03%,45.47,0.45%,0.06%,61,311,0.28%,0.03%,7.85,0.63%,0.01%,,,,,,,,,,,,,126,267,0.06%,53.32,0.07%
5,Hampton Roads District,124,City of Portsmouth,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,595,626,2.98%,0.26%,374.00,3.66%,0.51%,518,986,2.41%,0.23%,28.37,2.28%,0.04%,,,,,,,,,,,,,1,114,612,0.50%,402.37,0.54%
5,Hampton Roads District,300,Town of Smithfield,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,58,951,0.29%,0.03%,47.11,0.46%,0.06%,,,,,,,,,,,,,,,,,,,58,951,0.03%,47.11,0.06%
5,Hampton Roads District,133,City of Suffolk,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,475,107,2.38%,0.21%,605.14,5.92%,0.82%,1,913,554,8.87%,0.85%,123.17,9.88%,0.17%,,,,,,,,,,,,,2,388,660,1.06%,728.31,0.99%
5,Hampton Roads District,134,City of Virginia Beach,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,4,248,782,21.24%,1.89%,1,414.45,13.84%,1.91%,2,290,066,10.62%,1.02%,74.64,5.99%,0.10%,,,,,,,,,,,,,6,538,848,2.91%,1,489.09,2.01%
5,Hampton Roads District,137,City of Williamsburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,91,322,0.46%,0.04%,38.28,0.37%,0.05%,112,986,0.52%,0.05%,11.63,0.93%,0.02%,,,,,,,,,,,,,204,308,0.09%,49.91,0.07%
5,Hampton Roads District,,Hampton Roads District Total:,,,,,,1,870,362,4.47%,0.83%,3,527.11,7.28%,4.77%,5,865,451,8.55%,2.61%,668.80,8.03%,0.90%,12,762,595,19.62%,5.68%,164.55,14.70%,0.22%,,,,,,,10,722,484,53.60%,4.77%,5,029.09,49.23%,6.80%,11,742,436,54.44%,5.22%,569.03,45.66%,0.77%,,,,,,,,,,,,,42,963,327,19.11%,9,958.58,13.48%
6,Fredericksburg District,016,Caroline County,,,,,              ,245,527,0.59%,0.11%,475.44,0.98%,0.64%,596,162,0.87%,0.27%,99.40,1.19%,0.13%,1,353,785,2.08%,0.60%,15.54,1.39%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,195,474,0.98%,590.38,0.80%
6,Fredericksburg District,028,Essex County,,,,,              ,106,236,0.25%,0.05%,269.71,0.56%,0.36%,325,306,0.47%,0.14%,43.55,0.52%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,542,0.19%,313.26,0.42%
6,Fredericksburg District,036,Gloucester County,,,,,              ,267,188,0.64%,0.12%,309.91,0.64%,0.42%,796,310,1.16%,0.35%,56.65,0.68%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,063,498,0.47%,366.56,0.50%
6,Fredericksburg District,049,King & Queen County,,,,,              ,78,429,0.19%,0.03%,294.74,0.61%,0.40%,225,787,0.33%,0.10%,52.18,0.63%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,217,0.14%,346.92,0.47%
6,Fredericksburg District,048,King George County,,,,,              ,78,353,0.19%,0.03%,182.86,0.38%,0.25%,712,969,1.04%,0.32%,75.50,0.91%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791,322,0.35%,258.36,0.35%
6,Fredericksburg District,050,King William County,,,,,              ,117,611,0.28%,0.05%,274.40,0.57%,0.37%,287,218,0.42%,0.13%,46.96,0.56%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,828,0.18%,321.36,0.43%
6,Fredericksburg District,051,Lancaster County,,,,,              ,96,903,0.23%,0.04%,219.28,0.45%,0.30%,229,641,0.33%,0.10%,57.80,0.69%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,543,0.15%,277.08,0.37%
6,Fredericksburg District,057,Mathews County,,,,,              ,51,367,0.12%,0.02%,141.31,0.29%,0.19%,149,709,0.22%,0.07%,33.65,0.40%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,076,0.09%,174.96,0.24%
6,Fredericksburg District,059,Middlesex County,,,,,              ,76,848,0.18%,0.03%,171.37,0.35%,0.23%,296,103,0.43%,0.13%,47.05,0.57%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,952,0.17%,218.42,0.30%
6,Fredericksburg District,066,Northumberland County,,,,,              ,112,960,0.27%,0.05%,344.27,0.71%,0.47%,203,543,0.30%,0.09%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,503,0.14%,388.76,0.53%
6,Fredericksburg District,079,Richmond County,,,,,              ,69,200,0.17%,0.03%,210.05,0.43%,0.28%,267,788,0.39%,0.12%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,988,0.15%,244.70,0.33%
6,Fredericksburg District,088,Spotsylvania County,,,,,              ,1,021,278,2.44%,0.45%,724.20,1.49%,0.98%,1,124,420,1.64%,0.50%,74.71,0.90%,0.10%,1,633,263,2.51%,0.73%,15.57,1.39%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,778,961,1.68%,814.48,1.10%
6,Fredericksburg District,089,Stafford County,,,,,              ,1,026,189,2.45%,0.46%,582.91,1.20%,0.79%,909,157,1.33%,0.40%,45.69,0.55%,0.06%,2,188,289,3.36%,0.97%,15.74,1.41%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,123,636,1.83%,644.34,0.87%
6,Fredericksburg District,096,Westmoreland County,,,,,              ,145,799,0.35%,0.06%,351.85,0.73%,0.48%,273,689,0.40%,0.12%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,488,0.19%,418.96,0.57%
6,Fredericksburg District,111,City of Fredericksburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,165,715,0.83%,0.07%,65.72,0.64%,0.09%,357,012,1.66%,0.16%,15.53,1.25%,0.02%,,,,,,,,,,,,,522,727,0.23%,81.25,0.11%
6,Fredericksburg District,,Fredericksburg District Total:,,,,,,3,493,889,8.35%,1.55%,4,552.30,9.39%,6.16%,6,397,802,9.33%,2.85%,779.39,9.36%,1.05%,5,175,337,7.95%,2.30%,46.85,4.19%,0.06%,,,,,,,165,715,0.83%,0.07%,65.72,0.64%,0.09%,357,012,1.66%,0.16%,15.53,1.25%,0.02%,,,,,,,,,,,,,15,589,755,6.93%,5,459.79,7.39%
7,Culpeper District,002,Albemarle County,,,,,              ,972,290,2.32%,0.43%,859.83,1.77%,1.16%,1,656,761,2.42%,0.74%,150.21,1.80%,0.20%,1,100,982,1.69%,0.49%,31.20,2.79%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,730,033,1.66%,1,041.24,1.41%
7,Culpeper District,023,Culpeper County,,,,,              ,270,264,0.65%,0.12%,485.24,1.00%,0.66%,856,056,1.25%,0.38%,77.73,0.93%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,126,320,0.50%,562.97,0.76%
7,Culpeper District,030,Fauquier County,,,,,              ,634,523,1.52%,0.28%,805.32,1.66%,1.09%,1,679,078,2.45%,0.75%,117.85,1.42%,0.16%,783,765,1.20%,0.35%,21.93,1.96%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,097,366,1.38%,945.10,1.28%
7,Culpeper District,032,Fluvanna County,,,,,              ,186,532,0.45%,0.08%,292.85,0.60%,0.40%,214,237,0.31%,0.10%,51.10,0.61%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,769,0.18%,343.95,0.47%
7,Culpeper District,039,Greene County,,,,,              ,120,921,0.29%,0.05%,199.74,0.41%,0.27%,302,225,0.44%,0.13%,29.67,0.36%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,146,0.19%,229.41,0.31%
7,Culpeper District,054,Louisa County,,,,,              ,300,945,0.72%,0.13%,544.54,1.12%,0.74%,484,298,0.71%,0.22%,125.81,1.51%,0.17%,459,647,0.71%,0.20%,16.55,1.48%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,244,890,0.55%,686.90,0.93%
7,Culpeper District,056,Madison County,,,,,              ,96,275,0.23%,0.04%,306.85,0.63%,0.42%,393,947,0.57%,0.18%,63.18,0.76%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,222,0.22%,370.03,0.50%
7,Culpeper District,068,Orange County,,,,,              ,184,731,0.44%,0.08%,355.71,0.73%,0.48%,518,958,0.76%,0.23%,82.97,1.00%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,689,0.31%,438.68,0.59%
7,Culpeper District,078,Rappahannock County,,,,,              ,64,034,0.15%,0.03%,219.43,0.45%,0.30%,231,244,0.34%,0.10%,57.68,0.69%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,278,0.13%,277.11,0.37%
7,Culpeper District,104,City of Charlottesville,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,316,397,1.58%,0.14%,121.96,1.19%,0.17%,300,241,1.39%,0.13%,13.51,1.08%,0.02%,,,,,,,,,,,,,616,638,0.27%,135.47,0.18%
7,Culpeper District,204,Town of Culpeper,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,147,017,0.73%,0.07%,49.44,0.48%,0.07%,111,790,0.52%,0.05%,8.48,0.68%,0.01%,,,,,,,,,,,,,258,807,0.12%,57.92,0.08%
7,Culpeper District,275,Town of Orange,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,21,257,0.11%,0.01%,22.47,0.22%,0.03%,60,615,0.28%,0.03%,5.67,0.46%,0.01%,,,,,,,,,,,,,81,872,0.04%,28.14,0.04%
7,Culpeper District,156,Town of Warrenton,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,79,245,0.40%,0.04%,32.65,0.32%,0.04%,137,675,0.64%,0.06%,8.17,0.66%,0.01%,,,,,,,,,,,,,216,920,0.10%,40.82,0.06%
7,Culpeper District,,Culpeper District Total:,,,,,,2,830,514,6.77%,1.26%,4,069.51,8.39%,5.51%,6,336,805,9.24%,2.82%,756.20,9.08%,1.02%,2,344,395,3.60%,1.04%,69.68,6.23%,0.09%,,,,,,,563,917,2.82%,0.25%,226.52,2.22%,0.31%,610,321,2.83%,0.27%,35.83,2.88%,0.05%,,,,,,,,,,,,,12,685,951,5.64%,5,157.74,6.98%
8,Staunton District,003,Alleghany County,,,,,              ,104,609,0.25%,0.05%,268.29,0.55%,0.36%,129,131,0.19%,0.06%,86.32,1.04%,0.12%,450,688,0.69%,0.20%,40.99,3.66%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,428,0.30%,395.60,0.54%
8,Staunton District,007,Augusta County,,,,,              ,646,571,1.55%,0.29%,1,019.36,2.10%,1.38%,1,017,053,1.48%,0.45%,181.79,2.18%,0.25%,1,855,872,2.85%,0.83%,44.29,3.96%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,519,496,1.57%,1,245.44,1.69%
8,Staunton District,008,Bath County,,,,,              ,50,868,0.12%,0.02%,244.95,0.51%,0.33%,108,885,0.16%,0.05%,74.80,0.90%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,753,0.07%,319.75,0.43%
8,Staunton District,021,Clarke County,,,,,              ,142,734,0.34%,0.06%,215.50,0.44%,0.29%,645,334,0.94%,0.29%,48.72,0.59%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,068,0.35%,264.22,0.36%
8,Staunton District,034,Frederick County,,,,,              ,584,557,1.40%,0.26%,615.94,1.27%,0.83%,1,260,718,1.84%,0.56%,103.79,1.25%,0.14%,1,207,981,1.86%,0.54%,25.63,2.29%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,053,255,1.36%,745.36,1.01%
8,Staunton District,045,Highland County,,,,,              ,24,619,0.06%,0.01%,213.21,0.44%,0.29%,60,145,0.09%,0.03%,70.98,0.85%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,764,0.04%,284.19,0.38%
8,Staunton District,069,Page County,,,,,              ,140,452,0.34%,0.06%,306.18,0.63%,0.41%,310,237,0.45%,0.14%,56.55,0.68%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,689,0.20%,362.73,0.49%
8,Staunton District,081,Rockbridge County,,,,,              ,183,113,0.44%,0.08%,616.92,1.27%,0.83%,352,725,0.51%,0.16%,122.95,1.48%,0.17%,1,300,572,2.00%,0.58%,47.97,4.29%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,836,410,0.82%,787.84,1.07%
8,Staunton District,082,Rockingham County,,,,,              ,581,399,1.39%,0.26%,887.84,1.83%,1.20%,1,167,430,1.70%,0.52%,174.02,2.09%,0.24%,1,174,593,1.81%,0.52%,27.10,2.42%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,923,421,1.30%,1,088.96,1.47%
8,Staunton District,085,Shenandoah County,,,,,              ,239,555,0.57%,0.11%,643.42,1.33%,0.87%,418,771,0.61%,0.19%,96.07,1.15%,0.13%,1,387,823,2.13%,0.62%,34.68,3.10%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,046,150,0.91%,774.17,1.05%
8,Staunton District,093,Warren County,,,,,              ,159,761,0.38%,0.07%,206.33,0.43%,0.28%,361,356,0.53%,0.16%,38.12,0.46%,0.05%,415,763,0.64%,0.18%,14.66,1.31%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,881,0.42%,259.11,0.35%
8,Staunton District,176,Town of Bridgewater,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,29,567,0.15%,0.01%,21.08,0.21%,0.03%,44,040,0.20%,0.02%,3.81,0.31%,0.01%,,,,,,,,,,,,,73,607,0.03%,24.89,0.03%
8,Staunton District,103,City of Buena Vista,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,24,709,0.12%,0.01%,38.24,0.37%,0.05%,35,432,0.16%,0.02%,5.87,0.47%,0.01%,,,,,,,,,,,,,60,140,0.03%,44.11,0.06%
8,Staunton District,105,Town of Clifton Forge,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,19,820,0.10%,0.01%,18.87,0.18%,0.03%,19,219,0.09%,0.01%,4.27,0.34%,0.01%,,,,,,,,,,,,,39,038,0.02%,23.14,0.03%
8,Staunton District,107,City of Covington,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,21,922,0.11%,0.01%,31.35,0.31%,0.04%,47,664,0.22%,0.02%,7.60,0.61%,0.01%,,,,,,,,,,,,,69,587,0.03%,38.95,0.05%
8,Staunton District,216,Town of Elkton,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,5,919,0.03%,0.00%,17.31,0.17%,0.02%,,,,,,,,,,,,,,,,,,,5,919,0.00%,17.31,0.02%
8,Staunton District,112,Town of Front Royal,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,98,352,0.49%,0.04%,58.03,0.57%,0.08%,120,172,0.56%,0.05%,8.13,0.65%,0.01%,,,,,,,,,,,,,218,524,0.10%,66.16,0.09%
8,Staunton District,228,Town of Grottoes,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,8,001,0.04%,0.00%,21.84,0.21%,0.03%,,,,,,,,,,,,,,,,,,,8,001,0.00%,21.84,0.03%
8,Staunton District,115,City of Harrisonburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,262,767,1.31%,0.12%,116.74,1.14%,0.16%,302,494,1.40%,0.13%,18.60,1.49%,0.03%,,,,,,,,,,,,,565,260,0.25%,135.34,0.18%
8,Staunton District,117,City of Lexington,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,19,875,0.10%,0.01%,19.38,0.19%,0.03%,36,005,0.17%,0.02%,5.49,0.44%,0.01%,,,,,,,,,,,,,55,879,0.02%,24.87,0.03%
8,Staunton District,159,Town of Luray,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,19,210,0.10%,0.01%,32.22,0.32%,0.04%,38,579,0.18%,0.02%,4.62,0.37%,0.01%,,,,,,,,,,,,,57,789,0.03%,36.84,0.05%
8,Staunton District,132,City of Staunton,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,105,242,0.53%,0.05%,109.32,1.07%,0.15%,203,430,0.94%,0.09%,23.98,1.92%,0.03%,,,,,,,,,,,,,308,671,0.14%,133.30,0.18%
8,Staunton District,306,Town of Strasburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,11,391,0.06%,0.01%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,11,391,0.01%,21.51,0.03%
8,Staunton District,136,City of Waynesboro,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,140,677,0.70%,0.06%,99.97,0.98%,0.14%,147,280,0.68%,0.07%,12.78,1.03%,0.02%,,,,,,,,,,,,,287,957,0.13%,112.75,0.15%
8,Staunton District,138,City of Winchester,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,225,320,1.13%,0.10%,84.32,0.83%,0.11%,133,383,0.62%,0.06%,12.05,0.97%,0.02%,,,,,,,,,,,,,358,703,0.16%,96.37,0.13%
8,Staunton District,330,Town of Woodstock,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,14,466,0.07%,0.01%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,14,466,0.01%,27.92,0.04%
8,Staunton District,,Staunton District Total:,,,,,,2,858,238,6.83%,1.27%,5,237.94,10.81%,7.09%,5,831,784,8.50%,2.59%,1,054.11,12.66%,1.43%,7,793,292,11.98%,3.47%,235.32,21.03%,0.32%,,,,,,,1,007,237,5.04%,0.45%,718.10,7.03%,0.97%,1,127,697,5.23%,0.50%,107.20,8.60%,0.15%,,,,,,,,,,,,,18,618,249,8.28%,7,352.67,9.95%
9,Northern Virginia District,000,Arlington County,,,,,              ,,,,,,,1,293,059,1.89%,0.58%,43.94,0.53%,0.06%,1,458,136,2.24%,0.65%,11.22,1.00%,0.02%,1,193,712,27.20%,0.53%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,3,944,906,1.75%,414.58,0.56%
9,Northern Virginia District,029,Fairfax County,,,,,              ,10,693,164,25.56%,4.76%,2,627.21,5.42%,3.55%,7,406,526,10.80%,3.29%,182.21,2.19%,0.25%,9,873,844,15.18%,4.39%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,973,535,12.44%,2,866.76,3.88%
9,Northern Virginia District,053,Loudoun County,,,,,              ,2,129,799,5.09%,0.95%,1,005.63,2.07%,1.36%,3,132,512,4.57%,1.39%,129.75,1.56%,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,262,311,2.34%,1,135.38,1.54%
9,Northern Virginia District,076,Prince William County,,,,,              ,3,687,069,8.81%,1.64%,1,038.19,2.14%,1.40%,2,325,018,3.39%,1.03%,102.20,1.23%,0.14%,3,142,671,4.83%,1.40%,25.58,2.29%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,154,757,4.07%,1,165.97,1.58%
9,Northern Virginia District,100,City of Alexandria,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,620,582,3.10%,0.28%,188.42,1.84%,0.25%,624,873,2.90%,0.28%,22.53,1.81%,0.03%,,,,,,,,,,,,,1,245,456,0.55%,210.95,0.29%
9,Northern Virginia District,212,Town of Dumfries,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,5,838,0.03%,0.00%,9.73,0.10%,0.01%,,,,,,,,,,,,,,,,,,,5,838,0.00%,9.73,0.01%
9,Northern Virginia District,151,City of Fairfax,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,103,914,0.52%,0.05%,58.99,0.58%,0.08%,379,021,1.76%,0.17%,11.35,0.91%,0.02%,,,,,,,,,,,,,482,935,0.21%,70.34,0.10%
9,Northern Virginia District,110,City of Falls Church,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,75,172,0.38%,0.03%,27.37,0.27%,0.04%,98,410,0.46%,0.04%,4.51,0.36%,0.01%,,,,,,,,,,,,,173,582,0.08%,31.88,0.04%
9,Northern Virginia District,235,Town of Herndon,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,174,512,0.87%,0.08%,49.43,0.48%,0.07%,40,588,0.19%,0.02%,2.52,0.20%,0.00%,,,,,,,,,,,,,215,100,0.10%,51.95,0.07%
