404433,  16,00606,     ,16-606,Stonewall Jackson Rd,016,Caroline County,016,Caroline County,3.51,Spotsylvania County Line,16-755 Guinea Dr,1900,G,93%,0%,1%,2%,4%,0%,F,0.0912,F,0.5791,2000,G,2011,,,,,,,,,,,,,,,
404434,  16,00606,     ,16-606,Stonewall Jackson Rd,016,Caroline County,016,Caroline County,0.19,16-755 Guinea Dr,"16-607 E, Guinea Station Rd",2200,G,93%,0%,1%,2%,4%,0%,F,0.0905,F,0.5197,2300,G,2011,,,,,,,,,,,,,,,
404435,  16,00606,     ,16-606,Stonewall Jackson Rd,016,Caroline County,016,Caroline County,0.63,"16-607 E, Guinea Station Rd","16-609 E, Rozell Rd",1800,G,93%,0%,1%,2%,4%,0%,F,0.0942,F,0.5000,1800,G,2011,,,,,,,,,,,,,,,
404436,  16,00606,     ,16-606,Stonewall Jackson Rd,016,Caroline County,016,Caroline County,2.30,"16-609 E, Rozell Rd",SR 2 Fredericksburg Tpke,1400,G,93%,0%,1%,2%,4%,0%,C,0.1023,F,0.5130,1500,G,2011,,,,,,,,,,,,,,,
709639,  16,00607,     ,16-607, ,016,Caroline County,016,Caroline County,2.09,Spotsylvania County Line,16-606 WEST,300,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709640,  16,00607,     ,16-607, ,016,Caroline County,016,Caroline County,0.76,16-606 EAST,"16-609 W, Rozell Rd",170,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709641,  16,00607,     ,16-607, ,016,Caroline County,016,Caroline County,2.10,"16-609 E, Rozell Rd",SR 2 Fredericksburg Tpke,150,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709642,  16,00608,     ,16-608,Seals Rd,016,Caroline County,016,Caroline County,2.41,16-630,16-621 SOUTH,70,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709643,  16,00608,     ,16-608,Seals Rd,016,Caroline County,016,Caroline County,1.20,16-621 SOUTH,16-641 Gap,60,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709644,  16,00608,     ,16-608,Lakewood Rd,016,Caroline County,016,Caroline County,0.09,Dead End; Gap,ECL Bowling Green,530,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
785062,  16,00608,     ,16-608,Lakewood Rd,171,Town of Bowling Green,016,Caroline County,0.01,ECL Bowling Green,"US 301 E, A P Hill Blvd",390,R,,,,,,,X,,,,,,10/01/2001,,,,,,,,,,,,,,,
709645,  16,00608,     ,16-608,Lakewood Rd,171,Town of Bowling Green,016,Caroline County,0.44,"US 301 E, A P Hill Blvd",WCL Bowling Green,60,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
785063,  16,00608,     ,16-608, ,016,Caroline County,016,Caroline County,0.84,WCL Bowling Green,NCL Bowling Green,70,R,,,,,,,X,,,,,,10/01/2001,,,,,,,,,,,,,,,
785282,  16,00608,     ,16-608, ,171,Town of Bowling Green,016,Caroline County,0.35,NCL Bowling Green,US 301 BUS WEST,150,R,,,,,,,X,,,,,,10/01/2001,,,,,,,,,,,,,,,
709646,  16,00609,     ,16-609,Woodslane Rd,016,Caroline County,016,Caroline County,0.61,SR 2 Fredericksburg Tpke,16-780 Mt Pleasant Blvd,220,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709647,  16,00609,     ,16-609,Woodslane Rd,016,Caroline County,016,Caroline County,1.71,16-780 Mt Pleasant Blvd,"16-626 S, Woodford Rd",150,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709648,  16,00609,     ,16-609,Rozell Rd,016,Caroline County,016,Caroline County,1.30,16-626 NORTH,16-607 EAST,190,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709649,  16,00609,     ,16-609,Rozell Rd,016,Caroline County,016,Caroline County,1.48,16-607 EAST,"16-606 E, Stonewall Jackson Rd",450,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
302107,  16,00609,     ,16-609,Macedonia Rd,016,Caroline County,016,Caroline County,2.89,"16-606 W, Stonewall Jackson Rd","16-668 S, Summit Crossing Rd",720,G,98%,0%,1%,0%,0%,0%,C,0.1097,F,0.6026,730,G,2011,,,,,,,,,,,,,,,
709650,  16,00609,     ,16-609,Macedonia Rd,016,Caroline County,016,Caroline County,0.61,"16-668 S, Summit Crossing Rd",Spotsylvania County Line,880,R,,,,,,,X,,,,,,09/27/2007,,,,,,,,,,,,,,,
404437,  16,00610,     ,16-610,Pepmeier Hill Rd,016,Caroline County,016,Caroline County,4.73,SR 2 Fredericksburg Tpke,US 17 Tidewater Trail,500,G,98%,1%,0%,1%,0%,0%,C,0.0998,F,0.5882,520,G,2011,,,,,,,,,,,,,,,
709651,  16,00611,     ,16-611,Prospect Hill Lane,016,Caroline County,016,Caroline County,0.70,Dead End,US 17,20,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709652,  16,00612,     ,16-612,Gravatt Rd,016,Caroline County,016,Caroline County,0.37,US 301; 16-628,16-703 Cannery Rd,30,R,,,,,,,X,,,,,,09/12/2007,,,,,,,,,,,,,,,
709653,  16,00613,     ,16-613,Zion Rd,016,Caroline County,016,Caroline County,1.15,"US 1 S, Jefferson Davis Hwy","US 1 N, Jefferson Davis Hwy",130,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
709654,  16,00614,     ,16-614,Ware Creek Rd,016,Caroline County,016,Caroline County,1.40,US 17 Tidewater Trail,"16-615 W, Skinners Neck Rd",340,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
404438,  16,00614,     ,16-614,Ware Creek Rd,016,Caroline County,016,Caroline County,0.20,"16-615 W, Skinners Neck Rd","16-615 E, Buckner Rd",140,G,98%,0%,1%,0%,1%,0%,C,0.1507,F,0.5909,140,G,2011,,,,,,,,,,,,,,,
709655,  16,00614,     ,16-614,Ware Creek Rd,016,Caroline County,016,Caroline County,0.40,"16-615 E, Buckner Rd",Dead End,40,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
404439,  16,00615,     ,16-615,Buckner Rd,016,Caroline County,016,Caroline County,0.90,US 17 Tidewater Trail,"16-614 E, Ware Creek Rd",200,G,95%,0%,1%,0%,3%,0%,C,0.1268,F,0.5556,200,G,2011,,,,,,,,,,,,,,,
709656,  16,00615,     ,16-615,Buckner Rd,016,Caroline County,016,Caroline County,2.30,"16-614 E, Ware Creek Rd",16-728 Black Marsh Rd,400,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
404440,  16,00615,     ,16-615,Skinkers Neck Rd,016,Caroline County,016,Caroline County,2.20,16-728 Black Marsh Rd,"16-614 W, Ware Creek Rd",390,G,95%,0%,1%,0%,3%,0%,F,0.0986,F,0.5532,400,G,2011,,,,,,,,,,,,,,,
709657,  16,00616,     ,16-616,Beverley Run Rd,016,Caroline County,016,Caroline County,0.79,16-618 Alps Rd,Dead End,40,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709658,  16,00617,     ,16-617,Fortune Dr,016,Caroline County,016,Caroline County,1.40,Dead End,16-630,50,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709659,  16,00618,     ,16-618,Alps Rd,016,Caroline County,016,Caroline County,1.10,Dead End,16-645 Lauraville Lane,40,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709660,  16,00618,     ,16-618,Alps Rd,016,Caroline County,016,Caroline County,1.00,16-645 Lauraville Lane,16-630,90,R,,,,,,,X,,,,,,08/16/2004,,,,,,,,,,,,,,,
709661,  16,00618,     ,16-618,Alps Rd,016,Caroline County,016,Caroline County,0.70,16-630,16-665 Dodge City Rd,310,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
709662,  16,00618,     ,16-618,Alps Rd,016,Caroline County,016,Caroline County,2.97,16-665 Dodge City Rd,16-641 Perimeter Rd,30,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
709663,  16,00618,     ,16-618,Alps Rd,016,Caroline County,016,Caroline County,2.43,16-641 Perimeter Rd,16-625 Passing Rd,60,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
709664,  16,00619,     ,16-619,Milford St,016,Caroline County,016,Caroline County,0.37,SR 207,WCL Bowling Green,530,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709665,  16,00619,     ,16-619,Milford St,171,Town of Bowling Green,016,Caroline County,0.55,WCL Bowling Green,Bus US 301,1500,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
404441,  16,00619,     ,16-619,Chase St,171,Town of Bowling Green,016,Caroline County,0.06,Bus US 301,16-1205 Ennis St,1400,G,97%,2%,1%,0%,0%,0%,F,0.0862,F,0.5116,1400,G,2011,,,,,,,,,,,,,,,
404442,  16,00619,     ,16-619,Chase St,171,Town of Bowling Green,016,Caroline County,0.28,16-1205 Ennis St,US 301 Richmond Tpke,690,G,97%,2%,1%,0%,0%,0%,C,0.1028,F,0.5132,700,G,2011,,,,,,,,,,,,,,,
404443,  16,00619,     ,16-619,Chase St,016,Caroline County,016,Caroline County,2.52,US 301 Richmond Tpke,16-640 Smoots Rd; Wrightsville Rd,270,G,97%,2%,1%,0%,0%,0%,F,0.1159,F,0.5479,270,G,2011,,,,,,,,,,,,,,,
709666,  16,00620,     ,16-620,Chesterfield Rd,016,Caroline County,016,Caroline County,0.19,16-652 Ruther Glen Rd,Dead End,45,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
709667,  16,00621,     ,16-621, ,016,Caroline County,016,Caroline County,2.50,16-640 Maragossic Dr,"16-608 S, Seals Rd",40,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
709668,  16,00621,     ,16-621, ,016,Caroline County,016,Caroline County,2.00,"16-608 N, Seals Rd",16-618 Alps Rd,40,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
709669,  16,00622,     ,16-622,Durrette Rd,016,Caroline County,016,Caroline County,1.54,Dead End,US 1 Jefferson Davis Hwy,110,R,,,,,,,X,,,,,,08/11/2004,,,,,,,,,,,,,,,
709670,  16,00623,     ,16-623,Old Stage Rd,016,Caroline County,016,Caroline County,1.10,16-654 Burkes Bridge Rd,16-627 Mattaponi Trail,20,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709671,  16,00624,     ,16-624,Tignor Rd,016,Caroline County,016,Caroline County,0.33,King & Queen County Line,16-630,70,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709672,  16,00625,     ,16-625,Passing Rd,016,Caroline County,016,Caroline County,1.50,King & Queen County Line,16-630,260,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709673,  16,00625,     ,16-625,Passing Rd,016,Caroline County,016,Caroline County,8.97,16-630,Essex County Line,140,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709674,  16,00626,     ,16-626,Sunshine School Rd,016,Caroline County,016,Caroline County,3.30,16-633 Bull Church Rd,16-605 SOUTH,70,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709675,  16,00626,     ,16-626,Woodford Rd,016,Caroline County,016,Caroline County,2.59,16-605 NORTH,"16-609 S, Woodslane Rd",250,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709676,  16,00626,     ,16-626, ,016,Caroline County,016,Caroline County,2.40,"16-609 S, Woodslane Rd",SR 2 Fredericksburg Tpke,270,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709677,  16,00627,     ,16-627,Mattaponi Trail,016,Caroline County,016,Caroline County,4.70,16-721,16-654 Kidds Fork Rd; Burkes Bridge Rd,430,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709678,  16,00627,     ,16-627,Mattaponi Trail,016,Caroline County,016,Caroline County,4.60,16-654 Kidds Fork Rd; Burkes Bridge Rd,16-644 Bagby Rd,440,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709679,  16,00627,     ,16-627,Mattaponi Trail,016,Caroline County,016,Caroline County,2.90,16-644 Bagby Rd,King & Queen County Line,200,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
404444,  16,00628,     ,16-628,Antioch Rd,016,Caroline County,016,Caroline County,0.30,16-722 Colonial Rd,16-722 Nelson Hill Rd; 16-640 New Baltimore Rd,970,G,92%,1%,2%,2%,3%,0%,C,0.1074,F,0.5135,1000,G,2011,,,,,,,,,,,,,,,
404445,  16,00628,     ,16-628,Antioch Rd,016,Caroline County,016,Caroline County,1.88,16-722 Nelson Hill Rd; 16-640 New Baltimore Rd,"US 301, SR 2 Richmond Tpke",1300,G,92%,1%,2%,2%,3%,0%,F,0.0887,F,0.7177,1300,G,2011,,,,,,,,,,,,,,,
709680,  16,00629,     ,16-629,Minarchi Rd,016,Caroline County,016,Caroline County,0.80,16-609 Woodslane Rd,SR 2 Fredericksburg Tpke,50,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
404446,  16,00630,     ,16-630,Sparta Rd,016,Caroline County,016,Caroline County,3.10,16-721 Newton Rd,16-618 Alps Rd,910,G,89%,1%,2%,2%,6%,0%,C,0.0988,F,0.6526,930,G,2011,,,,,,,,,,,,,,,
404447,  16,00630,     ,16-630,Sparta Rd,016,Caroline County,016,Caroline County,2.78,16-618 Alps Rd,16-625 Passing Rd,700,G,89%,1%,2%,2%,6%,0%,F,0.0999,F,0.6570,720,G,2011,,,,,,,,,,,,,,,
404448,  16,00630,     ,16-630,Sparta Rd,016,Caroline County,016,Caroline County,3.91,16-625 Passing Rd,16-635; Essex County Line,370,G,89%,1%,2%,2%,6%,0%,F,0.1016,F,0.5368,370,G,2011,,,,,,,,,,,,,,,
709681,  16,00631,     ,16-631,Farmer Dr,016,Caroline County,016,Caroline County,1.20,"SR 2 S, Fredericksburg Tpke","SR 2 N, Fredericksburg Tpke",210,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709682,  16,00631,     ,16-631,Farmer Dr,016,Caroline County,016,Caroline County,0.70,"SR 2 N, Fredericksburg Tpke",Dead End,160,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709683,  16,00632,     ,16-632,Quarters Rd,016,Caroline County,016,Caroline County,1.26,16-603 Countyline Church Rd,16-754 Apple Orchard Dr,210,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709684,  16,00632,     ,16-632,Quarters Rd,016,Caroline County,016,Caroline County,0.72,16-754 Apple Orchard Dr,US 1 Jefferson Davis Hwy,380,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
404449,  16,00632,     ,16-632,Cedon Rd,016,Caroline County,016,Caroline County,1.70,US 1 Jefferson Davis Hwy,"16-633 S, Nancy Wrights Dr",390,G,96%,2%,0%,0%,1%,0%,C,0.1159,F,0.5424,400,G,2011,,,,,,,,,,,,,,,
404450,  16,00632,     ,16-632, ,016,Caroline County,016,Caroline County,0.60,"16-633 S, Nancy Wrights Dr",16-633 Bull Church Rd,330,G,96%,2%,0%,0%,1%,0%,F,,,,360,G,2011,,,,,,,,,,,,,,,
406768,  16,00632,     ,16-632, ,016,Caroline County,016,Caroline County,0.40,16-633 Bull Church Rd,16-605 WEST,330,N,96%,2%,0%,0%,1%,0%,N,,,,360,N,2011,,,,,,,,,,,,,,,
709685,  16,00632,     ,16-632,Edgehill Academy Rd,016,Caroline County,016,Caroline County,3.18,16-605 WEST,16-606 Stonewall Jackson Rd,270,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709686,  16,00633,     ,16-633,Bull Church Rd,016,Caroline County,016,Caroline County,1.80,16-601 Golansville Rd,16-639 Ladysmith Rd,230,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709687,  16,00633,     ,16-633,Bull Church Rd,016,Caroline County,016,Caroline County,1.76,16-639 Ladysmith Rd,16-634 Michaels Rd,240,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709688,  16,00633,     ,16-633,Bull Church Rd,016,Caroline County,016,Caroline County,2.87,16-634 Michaels Rd,16-632 NORTH,330,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709689,  16,00633,     ,16-633,Nancy Wrights Dr,016,Caroline County,016,Caroline County,1.30,"16-632 S, Cedon Rd",16-605 Paige Rd,140,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709690,  16,00633,     ,16-633,Nancy Wrights Dr,016,Caroline County,016,Caroline County,0.81,16-605 Paige Rd,Dead End,30,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709691,  16,00634,     ,16-634,Michaels Rd,016,Caroline County,016,Caroline County,2.20,16-633 Bull Church Rd,16-664 Bath Rd,30,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
404451,  16,00635,     ,16-635,Battery Rd,016,Caroline County,016,Caroline County,0.70,King & Queen County Line,16-630 Sparta Rd,240,G,96%,1%,1%,1%,1%,0%,C,0.1130,F,0.5185,240,G,2011,,,,,,,,,,,,,,,
709692,  16,00636,     ,16-636, ,016,Caroline County,016,Caroline County,1.50,16-625 Passing Rd,Essex County Line,70,R,,,,,,,X,,,,,,08/16/2004,,,,,,,,,,,,,,,
709693,  16,00637,     ,16-637,Hustle Rd,016,Caroline County,016,Caroline County,0.40,16-625 Passing Rd,Essex County Line,80,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709694,  16,00638,     ,16-638,S River Rd,016,Caroline County,016,Caroline County,4.35,16-639 Ladysmith Rd,16-605,150,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
709695,  16,00638,     ,16-638,S River Rd,016,Caroline County,016,Caroline County,1.70,16-605,16-626 Woodford Rd,170,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
404452,  16,00639,     ,16-639,Anderson Mill Rd,016,Caroline County,016,Caroline County,0.53,16-738 Partlow Rd; Teman Rd,"16-603 E, Landora Bridge Rd",2800,G,98%,1%,0%,0%,1%,0%,F,0.0921,F,0.6434,2900,G,2011,,,,,,,,,,,,,,,
404453,  16,00639,     ,16-639,Ladysmith Rd,016,Caroline County,016,Caroline County,4.20,"16-603 E, Landora Bridge Rd",US 1 Jefferson Davis Hwy,7900,G,98%,1%,0%,0%,1%,0%,C,0.0855,F,0.6536,8100,G,2011,,,,,,,,,,,,,,,
709696,  16,00639,     ,16-639,Ladysmith Rd,016,Caroline County,016,Caroline County,0.79,US 1 Jefferson Davis Hwy,I-95,8700,R,,,,,,,X,,,,,,08/11/2004,,,,,,,,,,,,,,,
709697,  16,00639,     ,16-639,Ladysmith Rd,016,Caroline County,016,Caroline County,0.54,I-95,16-633 Bull Church Rd,5200,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709698,  16,00639,     ,16-639,Ladysmith Rd,016,Caroline County,016,Caroline County,5.38,16-633 Bull Church Rd,SR 207 Rogers Clark Blvd,3100,R,,,,,,,X,,,,,,08/09/2004,,,,,,,,,,,,,,,
784872,  16,00639, 005A,16-639 Exit 005A,Ramp,016,Caroline County,016,Caroline County,0.14,16-639 FR RT 95 TO RT,I-95-S FROM RT 639,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
784901,  16,00639, 005B,16-639 Exit 005B,Ramp,016,Caroline County,016,Caroline County,0.15,16-639 I-95-N110A TO AND FROM RT,I-95-N FR RT 639,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
404454,  16,00640,     ,16-640,Industrial Dr,016,Caroline County,016,Caroline County,0.19,Dead End,16-773 House Dr,46,G,67%,0%,3%,11%,19%,0%,F,0.1811,F,0.6957,47,G,2011,,,,,,,,,,,,,,,
404455,  16,00640,     ,16-640,Industrial Dr,016,Caroline County,016,Caroline County,0.51,16-773 House Dr,16-768 Aspen Rd,190,G,67%,0%,3%,11%,19%,0%,F,0.1524,F,0.5632,200,G,2011,,,,,,,,,,,,,,,
404456,  16,00640,     ,16-640,Industrial Dr,016,Caroline County,016,Caroline County,0.26,16-768 Aspen Rd,"16-722 W, Nelson Hill Rd",570,G,67%,0%,3%,11%,19%,0%,C,0.1211,F,0.5405,580,G,2011,,,,,,,,,,,,,,,
404457,  16,00640,     ,16-640,New Baltimore Rd,016,Caroline County,016,Caroline County,1.92,16-628 Antioch Rd; 16-722 Nelson Hill Rd,"US 301, SR 2 S, Richmond Tpke",650,G,67%,0%,3%,11%,19%,0%,F,0.1208,F,0.5152,670,G,2011,,,,,,,,,,,,,,,
405454,  16,00640,     ,16-640,Wrightsville Rd,016,Caroline County,016,Caroline County,2.06,"US 301, SR 2 N, Richmond Tpke",16-619 Chase St,120,G,67%,0%,3%,11%,19%,0%,F,0.1223,F,0.5652,130,G,2011,,,,,,,,,,,,,,,
709699,  16,00640,     ,16-640,Smoots Rd,016,Caroline County,016,Caroline County,2.35,16-619,"16-641 W, Perimeter Rd",230,R,,,,,,,X,,,,,,09/27/2007,,,,,,,,,,,,,,,
709700,  16,00640,     ,16-640,Maragossic Dr,016,Caroline County,016,Caroline County,3.28,"16-641 E, Perimeter Rd",16-721 Sparta Rd,70,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709701,  16,00641,     ,16-641,Perimeter Rd,016,Caroline County,016,Caroline County,3.25,16-721,"16-640 E, Maragossic Dr",130,R,,,,,,,X,,,,,,09/27/2007,,,,,,,,,,,,,,,
709702,  16,00641,     ,16-641,Perimeter Rd,016,Caroline County,016,Caroline County,5.90,"16-640 E, Maragossic Dr",16-618 Alps Rd,160,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709703,  16,00642,     ,16-642,Cammack Rd,016,Caroline County,016,Caroline County,0.30,16-716 Moncure Dr,Dead End,220,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
709704,  16,00643,     ,16-643,File Rd,016,Caroline County,016,Caroline County,1.80,16-721,"16-654 E, Pendleton Rd",420,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709705,  16,00643,     ,16-643,File Rd,016,Caroline County,016,Caroline County,2.20,"16-654 E, Pendleton Rd",16-644 Bagby Rd,120,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709706,  16,00644,     ,16-644,Bagby Rd,016,Caroline County,016,Caroline County,2.20,16-627 Mattaponi Trail,16-643 File Rd,90,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709707,  16,00644,     ,16-644,Bagby Rd,016,Caroline County,016,Caroline County,2.00,16-643 File Rd,16-721,120,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709708,  16,00645,     ,16-645,Lauraville Lane,016,Caroline County,016,Caroline County,1.65,16-721,16-618 Alps Rd,80,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709709,  16,00646,     ,16-646,Fork Bridge Rd,016,Caroline County,016,Caroline County,3.60,16-627 Mattaponi Trail,16-721,40,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709710,  16,00647,     ,16-647,Doggetts Fork Rd,016,Caroline County,016,Caroline County,0.55,US 301 Richmond Tpke,16-1310,830,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709711,  16,00647,     ,16-647,Doggetts Fork Rd,016,Caroline County,016,Caroline County,2.06,16-1310,16-601 WEST,210,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709712,  16,00647,     ,16-647,Reedy Mill Rd,016,Caroline County,016,Caroline County,1.90,16-601 EAST,"16-627 W, Mattaponi Trail",280,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709713,  16,00647,     ,16-647,Asheville Rd,016,Caroline County,016,Caroline County,1.80,"16-627 E, Mattaponi Trail",16-654 Kidds Fork Rd,6,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709714,  16,00648,     ,16-648,Sunshine Rd,016,Caroline County,016,Caroline County,1.95,"US 301 S, Richmond Tpke",16-663,320,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709715,  16,00648,     ,16-648,Sunshine Rd,016,Caroline County,016,Caroline County,1.90,16-663,16-647 Doggetts Fork Rd,110,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709716,  16,00648,     ,16-648,Sunshine Rd,016,Caroline County,016,Caroline County,0.53,16-647 Doggetts Fork Rd,"US 301 N, Richmond Tpke",330,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709717,  16,00649,     ,16-649, ,016,Caroline County,016,Caroline County,0.55,16-600,16-648 Sunshine Rd,110,R,,,,,,,X,,,,,,10/29/2004,,,,,,,,,,,,,,,
709718,  16,00650,     ,16-650,Discovery Lane,016,Caroline County,016,Caroline County,2.07,Dead End,"SR 30 W, Dawn Blvd",170,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709719,  16,00650,     ,16-650,Winston Loop,016,Caroline County,016,Caroline County,0.60,SR 30 MID,"SR 30 E, Dawn Blvd",48,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709720,  16,00651,     ,16-651,North Wales Rd,016,Caroline County,016,Caroline County,0.60,"US 301 S, Richmond Tpke",US 301 S MID,2,R,,,,,,,X,,,,,,08/08/2007,,,,,,,,,,,,,,,
709721,  16,00651,     ,16-651,Mt Gideon Rd,016,Caroline County,016,Caroline County,2.10,US 301 S MID,US 301 MID,190,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709722,  16,00651,     ,16-651,Baylor Rd,016,Caroline County,016,Caroline County,0.50,US 301 MID,US 301 N MID,420,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709723,  16,00651,     ,16-651,Old Dawn Rd,016,Caroline County,016,Caroline County,0.22,US 301 N MID,SR 30 Dawn Blvd,1300,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709724,  16,00651,     ,16-651,Old Dawn Rd,016,Caroline County,016,Caroline County,0.20,SR 30 Dawn Blvd,16-694 Courtney Rd,840,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709725,  16,00651,     ,16-651,Old Dawn Rd,016,Caroline County,016,Caroline County,0.80,16-694 Courtney Rd,"US 301 N, Richmond Tpke",360,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709726,  16,00652,     ,16-652,Riva Rd,016,Caroline County,016,Caroline County,1.00,16-651 Baylor Rd,16-725 Sadie Lane Rd,580,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709727,  16,00652,     ,16-652,Meadow Farm Rd,016,Caroline County,016,Caroline County,3.03,16-725 Sadie Lane Rd,"SR 30 W, Dawn Blvd",70,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
404459,  16,00652,     ,16-652,Signboard Rd,016,Caroline County,016,Caroline County,3.83,"SR 30 E, Dawn Blvd",16-654 Signboard Rd,1200,G,98%,1%,0%,1%,1%,0%,C,0.1168,F,0.6644,1200,G,2011,,,,,,,,,,,,,,,
404460,  16,00652,     ,16-652,Ruther Glen Rd,016,Caroline County,016,Caroline County,4.26,16-654 Signboard Rd,SR 207 Rogers Clark Blvd,2200,G,98%,1%,0%,1%,1%,0%,F,0.0868,F,0.5721,2300,G,2011,,,,,,,,,,,,,,,
