 ,,018,Charles City County,9,Rural Local System,,,              ,43,882,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,43,882,0.02%,,
 ,,018,Charles City County Total:,,,,,,75,475,0.12%,0.03%,,,,103,710,0.11%,0.05%,,,,0,0.00%,0.00%,,,,179,185,0.08%,,
 ,,019,Charlotte County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,102,761,0.11%,0.05%,,,,0,0.00%,0.00%,,,,102,761,0.05%,,
 ,,019,Charlotte County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,70,170,0.08%,0.03%,,,,0,0.00%,0.00%,,,,70,170,0.03%,,
 ,,019,Charlotte County,7,Rural Major Collector,,,              ,42,746,0.07%,0.02%,,,,80,106,0.09%,0.04%,,,,0,0.00%,0.00%,,,,122,852,0.06%,,
 ,,019,Charlotte County,8,Rural Minor Collector,,,              ,3,253,0.01%,0.00%,,,,296,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,549,0.00%,,
 ,,019,Charlotte County,9,Rural Local System,,,              ,63,789,0.10%,0.03%,,,,72,0.00%,0.00%,,,,0,0.00%,0.00%,,,,63,861,0.03%,,
 ,,019,Charlotte County Total:,,,,,,109,787,0.17%,0.05%,,,,253,406,0.28%,0.11%,,,,0,0.00%,0.00%,,,,363,194,0.16%,,
 ,,020,Chesterfield County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,179,906,0.20%,0.08%,,,,0,0.00%,0.00%,,,,179,906,0.08%,,
 ,,020,Chesterfield County,6,Rural Minor Arterial,,,              ,92,796,0.14%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,92,796,0.04%,,
 ,,020,Chesterfield County,7,Rural Major Collector,,,              ,98,669,0.15%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,98,669,0.04%,,
 ,,020,Chesterfield County,9,Rural Local System,,,              ,88,463,0.14%,0.04%,,,,492,0.00%,0.00%,,,,0,0.00%,0.00%,,,,88,955,0.04%,,
 ,,020,Chesterfield County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,276,867,1.94%,0.58%,,,,1,276,867,0.58%,,
 ,,020,Chesterfield County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,1,989,597,2.19%,0.90%,,,,0,0.00%,0.00%,,,,1,989,597,0.90%,,
 ,,020,Chesterfield County,14,Urban Principal Arterial - Other,,,              ,156,101,0.24%,0.07%,,,,2,078,562,2.29%,0.94%,,,,0,0.00%,0.00%,,,,2,234,663,1.01%,,
 ,,020,Chesterfield County,16,Urban Minor Arterial,,,              ,855,277,1.32%,0.39%,,,,152,701,0.17%,0.07%,,,,0,0.00%,0.00%,,,,1,007,978,0.45%,,
 ,,020,Chesterfield County,17,Urban Collector,,,              ,575,310,0.89%,0.26%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,575,310,0.26%,,
 ,,020,Chesterfield County,19,Urban Local System,,,              ,773,159,1.19%,0.35%,,,,3,885,0.00%,0.00%,,,,0,0.00%,0.00%,,,,777,044,0.35%,,
 ,,020,Chesterfield County Total:,,,,,,2,639,776,4.06%,1.19%,,,,4,405,142,4.84%,1.99%,,,,1,276,867,1.94%,0.58%,,,,8,321,785,3.75%,,
 ,,021,Clarke County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,370,943,0.41%,0.17%,,,,0,0.00%,0.00%,,,,370,943,0.17%,,
 ,,021,Clarke County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,239,203,0.26%,0.11%,,,,0,0.00%,0.00%,,,,239,203,0.11%,,
 ,,021,Clarke County,7,Rural Major Collector,,,              ,58,975,0.09%,0.03%,,,,20,823,0.02%,0.01%,,,,0,0.00%,0.00%,,,,79,798,0.04%,,
 ,,021,Clarke County,8,Rural Minor Collector,,,              ,29,934,0.05%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,29,934,0.01%,,
 ,,021,Clarke County,9,Rural Local System,,,              ,34,643,0.05%,0.02%,,,,229,0.00%,0.00%,,,,0,0.00%,0.00%,,,,34,873,0.02%,,
 ,,021,Clarke County Total:,,,,,,123,552,0.19%,0.06%,,,,631,198,0.69%,0.28%,,,,0,0.00%,0.00%,,,,754,750,0.34%,,
 ,,022,Craig County,7,Rural Major Collector,,,              ,11,304,0.02%,0.01%,,,,63,575,0.07%,0.03%,,,,0,0.00%,0.00%,,,,74,879,0.03%,,
 ,,022,Craig County,8,Rural Minor Collector,,,              ,2,003,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,003,0.00%,,
 ,,022,Craig County,9,Rural Local System,,,              ,26,148,0.04%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,26,148,0.01%,,
 ,,022,Craig County Total:,,,,,,39,455,0.06%,0.02%,,,,63,575,0.07%,0.03%,,,,0,0.00%,0.00%,,,,103,030,0.05%,,
 ,,023,Culpeper County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,541,286,0.60%,0.24%,,,,0,0.00%,0.00%,,,,541,286,0.24%,,
 ,,023,Culpeper County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,340,874,0.37%,0.15%,,,,0,0.00%,0.00%,,,,340,874,0.15%,,
 ,,023,Culpeper County,7,Rural Major Collector,,,              ,115,033,0.18%,0.05%,,,,23,183,0.03%,0.01%,,,,0,0.00%,0.00%,,,,138,216,0.06%,,
 ,,023,Culpeper County,8,Rural Minor Collector,,,              ,13,393,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,393,0.01%,,
 ,,023,Culpeper County,9,Rural Local System,,,              ,154,820,0.24%,0.07%,,,,1,126,0.00%,0.00%,,,,0,0.00%,0.00%,,,,155,946,0.07%,,
 ,,023,Culpeper County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,58,908,0.06%,0.03%,,,,0,0.00%,0.00%,,,,58,908,0.03%,,
 ,,023,Culpeper County,16,Urban Minor Arterial,,,              ,6,428,0.01%,0.00%,,,,60,003,0.07%,0.03%,,,,0,0.00%,0.00%,,,,66,431,0.03%,,
 ,,023,Culpeper County,17,Urban Collector,,,              ,9,293,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,293,0.00%,,
 ,,023,Culpeper County,19,Urban Local System,,,              ,128,105,0.20%,0.06%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,128,105,0.06%,,
 ,,023,Culpeper County Total:,,,,,,427,071,0.66%,0.19%,,,,1,025,380,1.13%,0.46%,,,,0,0.00%,0.00%,,,,1,452,452,0.65%,,
 ,,024,Cumberland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,117,363,0.13%,0.05%,,,,0,0.00%,0.00%,,,,117,363,0.05%,,
 ,,024,Cumberland County,7,Rural Major Collector,,,              ,25,750,0.04%,0.01%,,,,28,430,0.03%,0.01%,,,,0,0.00%,0.00%,,,,54,180,0.02%,,
 ,,024,Cumberland County,8,Rural Minor Collector,,,              ,5,991,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,991,0.00%,,
 ,,024,Cumberland County,9,Rural Local System,,,              ,46,435,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,46,435,0.02%,,
 ,,024,Cumberland County Total:,,,,,,78,175,0.12%,0.04%,,,,145,793,0.16%,0.07%,,,,0,0.00%,0.00%,,,,223,968,0.10%,,
 ,,025,Dickenson County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,151,235,0.17%,0.07%,,,,0,0.00%,0.00%,,,,151,235,0.07%,,
 ,,025,Dickenson County,7,Rural Major Collector,,,              ,54,415,0.08%,0.02%,,,,62,035,0.07%,0.03%,,,,0,0.00%,0.00%,,,,116,450,0.05%,,
 ,,025,Dickenson County,8,Rural Minor Collector,,,              ,2,780,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,780,0.00%,,
 ,,025,Dickenson County,9,Rural Local System,,,              ,84,030,0.13%,0.04%,,,,675,0.00%,0.00%,,,,0,0.00%,0.00%,,,,84,704,0.04%,,
 ,,025,Dickenson County Total:,,,,,,141,225,0.22%,0.06%,,,,213,945,0.24%,0.10%,,,,0,0.00%,0.00%,,,,355,170,0.16%,,
 ,,026,Dinwiddie County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,439,284,0.67%,0.20%,,,,439,284,0.20%,,
 ,,026,Dinwiddie County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,134,997,0.15%,0.06%,,,,0,0.00%,0.00%,,,,134,997,0.06%,,
 ,,026,Dinwiddie County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,32,532,0.04%,0.01%,,,,0,0.00%,0.00%,,,,32,532,0.01%,,
 ,,026,Dinwiddie County,7,Rural Major Collector,,,              ,69,573,0.11%,0.03%,,,,54,036,0.06%,0.02%,,,,0,0.00%,0.00%,,,,123,609,0.06%,,
 ,,026,Dinwiddie County,8,Rural Minor Collector,,,              ,17,230,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,17,230,0.01%,,
 ,,026,Dinwiddie County,9,Rural Local System,,,              ,110,804,0.17%,0.05%,,,,509,0.00%,0.00%,,,,0,0.00%,0.00%,,,,111,313,0.05%,,
 ,,026,Dinwiddie County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,194,350,0.29%,0.09%,,,,194,350,0.09%,,
 ,,026,Dinwiddie County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,81,847,0.09%,0.04%,,,,0,0.00%,0.00%,,,,81,847,0.04%,,
 ,,026,Dinwiddie County,16,Urban Minor Arterial,,,              ,13,757,0.02%,0.01%,,,,80,599,0.09%,0.04%,,,,0,0.00%,0.00%,,,,94,356,0.04%,,
 ,,026,Dinwiddie County,17,Urban Collector,,,              ,35,083,0.05%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,35,083,0.02%,,
 ,,026,Dinwiddie County,19,Urban Local System,,,              ,22,582,0.03%,0.01%,,,,1,079,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,661,0.01%,,
 ,,026,Dinwiddie County Total:,,,,,,269,029,0.41%,0.12%,,,,385,600,0.42%,0.17%,,,,633,634,0.96%,0.29%,,,,1,288,263,0.58%,,
 ,,028,Essex County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,314,634,0.35%,0.14%,,,,0,0.00%,0.00%,,,,314,634,0.14%,,
 ,,028,Essex County,7,Rural Major Collector,,,              ,56,107,0.09%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,56,107,0.03%,,
 ,,028,Essex County,8,Rural Minor Collector,,,              ,6,731,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,731,0.00%,,
 ,,028,Essex County,9,Rural Local System,,,              ,43,623,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,43,623,0.02%,,
 ,,028,Essex County Total:,,,,,,106,461,0.16%,0.05%,,,,314,634,0.35%,0.14%,,,,0,0.00%,0.00%,,,,421,095,0.19%,,
 ,,029,Fairfax County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,856,266,13.43%,3.99%,,,,8,856,266,3.99%,,
 ,,029,Fairfax County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,1,558,347,1.71%,0.70%,,,,0,0.00%,0.00%,,,,1,558,347,0.70%,,
 ,,029,Fairfax County,14,Urban Principal Arterial - Other,,,              ,1,440,516,2.22%,0.65%,,,,6,015,092,6.61%,2.71%,,,,0,0.00%,0.00%,,,,7,455,609,3.36%,,
 ,,029,Fairfax County,16,Urban Minor Arterial,,,              ,5,521,596,8.50%,2.49%,,,,502,170,0.55%,0.23%,,,,0,0.00%,0.00%,,,,6,023,766,2.72%,,
 ,,029,Fairfax County,17,Urban Collector,,,              ,1,413,531,2.18%,0.64%,,,,41,604,0.05%,0.02%,,,,0,0.00%,0.00%,,,,1,455,135,0.66%,,
 ,,029,Fairfax County,19,Urban Local System,,,              ,1,693,681,2.61%,0.76%,,,,37,216,0.04%,0.02%,,,,0,0.00%,0.00%,,,,1,730,897,0.78%,,
 ,,029,Fairfax County Total:,,,,,,10,069,324,15.50%,4.54%,,,,8,154,429,8.97%,3.68%,,,,8,856,266,13.43%,3.99%,,,,27,080,019,12.21%,,
 ,,030,Fauquier County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,839,244,1.27%,0.38%,,,,839,244,0.38%,,
 ,,030,Fauquier County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,1,054,006,1.16%,0.48%,,,,0,0.00%,0.00%,,,,1,054,006,0.48%,,
 ,,030,Fauquier County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,306,347,0.34%,0.14%,,,,0,0.00%,0.00%,,,,306,347,0.14%,,
 ,,030,Fauquier County,7,Rural Major Collector,,,              ,248,843,0.38%,0.11%,,,,64,348,0.07%,0.03%,,,,0,0.00%,0.00%,,,,313,190,0.14%,,
 ,,030,Fauquier County,8,Rural Minor Collector,,,              ,61,909,0.10%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,61,909,0.03%,,
 ,,030,Fauquier County,9,Rural Local System,,,              ,240,479,0.37%,0.11%,,,,4,834,0.01%,0.00%,,,,0,0.00%,0.00%,,,,245,313,0.11%,,
 ,,030,Fauquier County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,408,639,0.45%,0.18%,,,,0,0.00%,0.00%,,,,408,639,0.18%,,
 ,,030,Fauquier County,16,Urban Minor Arterial,,,              ,6,695,0.01%,0.00%,,,,48,830,0.05%,0.02%,,,,0,0.00%,0.00%,,,,55,525,0.03%,,
 ,,030,Fauquier County,17,Urban Collector,,,              ,65,806,0.10%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,65,806,0.03%,,
 ,,030,Fauquier County,19,Urban Local System,,,              ,36,662,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,36,662,0.02%,,
 ,,030,Fauquier County Total:,,,,,,660,393,1.02%,0.30%,,,,1,887,004,2.07%,0.85%,,,,839,244,1.27%,0.38%,,,,3,386,641,1.53%,,
 ,,031,Floyd County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,206,366,0.23%,0.09%,,,,0,0.00%,0.00%,,,,206,366,0.09%,,
 ,,031,Floyd County,7,Rural Major Collector,,,              ,61,400,0.09%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,61,400,0.03%,,
 ,,031,Floyd County,8,Rural Minor Collector,,,              ,12,753,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,753,0.01%,,
 ,,031,Floyd County,9,Rural Local System,,,              ,61,254,0.09%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,61,254,0.03%,,
 ,,031,Floyd County Total:,,,,,,135,407,0.21%,0.06%,,,,206,366,0.23%,0.09%,,,,0,0.00%,0.00%,,,,341,773,0.15%,,
 ,,032,Fluvanna County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,51,043,0.08%,0.02%,,,,51,043,0.02%,,
 ,,032,Fluvanna County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,162,901,0.18%,0.07%,,,,0,0.00%,0.00%,,,,162,901,0.07%,,
 ,,032,Fluvanna County,7,Rural Major Collector,,,              ,87,981,0.14%,0.04%,,,,81,637,0.09%,0.04%,,,,0,0.00%,0.00%,,,,169,618,0.08%,,
 ,,032,Fluvanna County,8,Rural Minor Collector,,,              ,13,172,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,172,0.01%,,
 ,,032,Fluvanna County,9,Rural Local System,,,              ,84,152,0.13%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,84,152,0.04%,,
 ,,032,Fluvanna County Total:,,,,,,185,305,0.29%,0.08%,,,,244,538,0.27%,0.11%,,,,51,043,0.08%,0.02%,,,,480,886,0.22%,,
 ,,033,Franklin County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,507,316,0.56%,0.23%,,,,0,0.00%,0.00%,,,,507,316,0.23%,,
 ,,033,Franklin County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,289,926,0.32%,0.13%,,,,0,0.00%,0.00%,,,,289,926,0.13%,,
 ,,033,Franklin County,7,Rural Major Collector,,,              ,307,276,0.47%,0.14%,,,,83,532,0.09%,0.04%,,,,0,0.00%,0.00%,,,,390,808,0.18%,,
 ,,033,Franklin County,8,Rural Minor Collector,,,              ,51,384,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,51,384,0.02%,,
 ,,033,Franklin County,9,Rural Local System,,,              ,248,787,0.38%,0.11%,,,,561,0.00%,0.00%,,,,0,0.00%,0.00%,,,,249,348,0.11%,,
 ,,033,Franklin County Total:,,,,,,607,447,0.93%,0.27%,,,,881,335,0.97%,0.40%,,,,0,0.00%,0.00%,,,,1,488,782,0.67%,,
 ,,034,Frederick County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,539,930,0.82%,0.24%,,,,539,930,0.24%,,
 ,,034,Frederick County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,292,368,0.32%,0.13%,,,,0,0.00%,0.00%,,,,292,368,0.13%,,
 ,,034,Frederick County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,257,488,0.28%,0.12%,,,,0,0.00%,0.00%,,,,257,488,0.12%,,
 ,,034,Frederick County,7,Rural Major Collector,,,              ,102,635,0.16%,0.05%,,,,77,627,0.09%,0.03%,,,,0,0.00%,0.00%,,,,180,262,0.08%,,
 ,,034,Frederick County,8,Rural Minor Collector,,,              ,54,328,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,54,328,0.02%,,
 ,,034,Frederick County,9,Rural Local System,,,              ,158,691,0.24%,0.07%,,,,6,521,0.01%,0.00%,,,,0,0.00%,0.00%,,,,165,212,0.07%,,
 ,,034,Frederick County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,604,254,0.92%,0.27%,,,,604,254,0.27%,,
 ,,034,Frederick County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,231,463,0.25%,0.10%,,,,0,0.00%,0.00%,,,,231,463,0.10%,,
 ,,034,Frederick County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,242,831,0.27%,0.11%,,,,0,0.00%,0.00%,,,,242,831,0.11%,,
 ,,034,Frederick County,16,Urban Minor Arterial,,,              ,21,725,0.03%,0.01%,,,,142,802,0.16%,0.06%,,,,0,0.00%,0.00%,,,,164,526,0.07%,,
 ,,034,Frederick County,17,Urban Collector,,,              ,161,733,0.25%,0.07%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,161,733,0.07%,,
 ,,034,Frederick County,19,Urban Local System,,,              ,87,986,0.14%,0.04%,,,,155,0.00%,0.00%,,,,0,0.00%,0.00%,,,,88,142,0.04%,,
 ,,034,Frederick County Total:,,,,,,587,099,0.90%,0.26%,,,,1,251,255,1.38%,0.56%,,,,1,144,184,1.74%,0.52%,,,,2,982,537,1.34%,,
 ,,035,Giles County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,337,031,0.37%,0.15%,,,,0,0.00%,0.00%,,,,337,031,0.15%,,
 ,,035,Giles County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,60,839,0.07%,0.03%,,,,0,0.00%,0.00%,,,,60,839,0.03%,,
 ,,035,Giles County,7,Rural Major Collector,,,              ,24,239,0.04%,0.01%,,,,56,999,0.06%,0.03%,,,,0,0.00%,0.00%,,,,81,237,0.04%,,
 ,,035,Giles County,8,Rural Minor Collector,,,              ,4,400,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,400,0.00%,,
 ,,035,Giles County,9,Rural Local System,,,              ,59,107,0.09%,0.03%,,,,32,0.00%,0.00%,,,,0,0.00%,0.00%,,,,59,139,0.03%,,
 ,,035,Giles County Total:,,,,,,87,746,0.14%,0.04%,,,,454,901,0.50%,0.21%,,,,0,0.00%,0.00%,,,,542,647,0.24%,,
 ,,036,Gloucester County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,321,441,0.35%,0.14%,,,,0,0.00%,0.00%,,,,321,441,0.14%,,
 ,,036,Gloucester County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,154,698,0.17%,0.07%,,,,0,0.00%,0.00%,,,,154,698,0.07%,,
 ,,036,Gloucester County,7,Rural Major Collector,,,              ,106,396,0.16%,0.05%,,,,11,445,0.01%,0.01%,,,,0,0.00%,0.00%,,,,117,842,0.05%,,
 ,,036,Gloucester County,8,Rural Minor Collector,,,              ,22,625,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,22,625,0.01%,,
 ,,036,Gloucester County,9,Rural Local System,,,              ,81,980,0.13%,0.04%,,,,100,0.00%,0.00%,,,,0,0.00%,0.00%,,,,82,081,0.04%,,
 ,,036,Gloucester County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,250,567,0.28%,0.11%,,,,0,0.00%,0.00%,,,,250,567,0.11%,,
 ,,036,Gloucester County,17,Urban Collector,,,              ,19,701,0.03%,0.01%,,,,28,685,0.03%,0.01%,,,,0,0.00%,0.00%,,,,48,386,0.02%,,
 ,,036,Gloucester County,19,Urban Local System,,,              ,18,973,0.03%,0.01%,,,,51,0.00%,0.00%,,,,0,0.00%,0.00%,,,,19,024,0.01%,,
 ,,036,Gloucester County Total:,,,,,,249,676,0.38%,0.11%,,,,766,988,0.84%,0.35%,,,,0,0.00%,0.00%,,,,1,016,663,0.46%,,
 ,,037,Goochland County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,807,671,1.23%,0.36%,,,,807,671,0.36%,,
 ,,037,Goochland County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,271,280,0.30%,0.12%,,,,0,0.00%,0.00%,,,,271,280,0.12%,,
 ,,037,Goochland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,64,038,0.07%,0.03%,,,,0,0.00%,0.00%,,,,64,038,0.03%,,
 ,,037,Goochland County,7,Rural Major Collector,,,              ,113,653,0.17%,0.05%,,,,250,516,0.28%,0.11%,,,,0,0.00%,0.00%,,,,364,170,0.16%,,
 ,,037,Goochland County,8,Rural Minor Collector,,,              ,41,864,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,41,864,0.02%,,
 ,,037,Goochland County,9,Rural Local System,,,              ,94,963,0.15%,0.04%,,,,1,516,0.00%,0.00%,,,,0,0.00%,0.00%,,,,96,479,0.04%,,
 ,,037,Goochland County,19,Urban Local System,,,              ,630,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,630,0.00%,,
 ,,037,Goochland County Total:,,,,,,251,110,0.39%,0.11%,,,,587,351,0.65%,0.26%,,,,807,671,1.23%,0.36%,,,,1,646,132,0.74%,,
 ,,038,Grayson County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,181,010,0.20%,0.08%,,,,0,0.00%,0.00%,,,,181,010,0.08%,,
 ,,038,Grayson County,7,Rural Major Collector,,,              ,43,304,0.07%,0.02%,,,,14,628,0.02%,0.01%,,,,0,0.00%,0.00%,,,,57,932,0.03%,,
 ,,038,Grayson County,8,Rural Minor Collector,,,              ,5,940,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,940,0.00%,,
 ,,038,Grayson County,9,Rural Local System,,,              ,61,986,0.10%,0.03%,,,,1,048,0.00%,0.00%,,,,0,0.00%,0.00%,,,,63,034,0.03%,,
 ,,038,Grayson County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,5,283,0.01%,0.00%,,,,0,0.00%,0.00%,,,,5,283,0.00%,,
 ,,038,Grayson County,19,Urban Local System,,,              ,28,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,28,0.00%,,
 ,,038,Grayson County Total:,,,,,,111,258,0.17%,0.05%,,,,201,970,0.22%,0.09%,,,,0,0.00%,0.00%,,,,313,227,0.14%,,
 ,,039,Greene County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,267,644,0.29%,0.12%,,,,0,0.00%,0.00%,,,,267,644,0.12%,,
 ,,039,Greene County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,40,907,0.04%,0.02%,,,,0,0.00%,0.00%,,,,40,907,0.02%,,
 ,,039,Greene County,7,Rural Major Collector,,,              ,48,512,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,512,0.02%,,
 ,,039,Greene County,8,Rural Minor Collector,,,              ,14,472,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,14,472,0.01%,,
 ,,039,Greene County,9,Rural Local System,,,              ,59,135,0.09%,0.03%,,,,101,0.00%,0.00%,,,,0,0.00%,0.00%,,,,59,236,0.03%,,
 ,,039,Greene County Total:,,,,,,122,120,0.19%,0.06%,,,,308,652,0.34%,0.14%,,,,0,0.00%,0.00%,,,,430,771,0.19%,,
 ,,040,Greensville County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,395,847,0.60%,0.18%,,,,395,847,0.18%,,
 ,,040,Greensville County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,79,999,0.09%,0.04%,,,,0,0.00%,0.00%,,,,79,999,0.04%,,
 ,,040,Greensville County,7,Rural Major Collector,,,              ,48,134,0.07%,0.02%,,,,16,357,0.02%,0.01%,,,,0,0.00%,0.00%,,,,64,491,0.03%,,
 ,,040,Greensville County,8,Rural Minor Collector,,,              ,11,914,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,914,0.01%,,
 ,,040,Greensville County,9,Rural Local System,,,              ,49,003,0.08%,0.02%,,,,1,973,0.00%,0.00%,,,,0,0.00%,0.00%,,,,50,976,0.02%,,
 ,,040,Greensville County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,158,687,0.24%,0.07%,,,,158,687,0.07%,,
 ,,040,Greensville County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,4,091,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,091,0.00%,,
 ,,040,Greensville County,16,Urban Minor Arterial,,,              ,2,759,0.00%,0.00%,,,,22,631,0.02%,0.01%,,,,0,0.00%,0.00%,,,,25,389,0.01%,,
