2,Salem District,129,City of Salem,16,Urban Minor Arterial,,,              ,32,379,0.05%,0.01%,,,,45,248,0.05%,0.02%,,,,0,0.00%,0.00%,,,,77,627,0.04%,,
2,Salem District,129,City of Salem,17,Urban Collector,,,              ,31,282,0.05%,0.01%,,,,20,409,0.02%,0.01%,,,,0,0.00%,0.00%,,,,51,691,0.02%,,
2,Salem District,129,City of Salem,19,Urban Local System,,,              ,95,413,0.15%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,95,413,0.04%,,
2,Salem District,129,City of Salem Total:,,,,,,159,074,0.24%,0.07%,,,,259,778,0.29%,0.12%,,,,0,0.00%,0.00%,,,,418,852,0.19%,,
2,Salem District,149,Town of Vinton,16,Urban Minor Arterial,,,              ,24,282,0.04%,0.01%,,,,49,684,0.05%,0.02%,,,,0,0.00%,0.00%,,,,73,966,0.03%,,
2,Salem District,149,Town of Vinton,17,Urban Collector,,,              ,23,562,0.04%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,562,0.01%,,
2,Salem District,149,Town of Vinton,19,Urban Local System,,,              ,36,461,0.06%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,36,461,0.02%,,
2,Salem District,149,Town of Vinton Total:,,,,,,84,305,0.13%,0.04%,,,,49,684,0.05%,0.02%,,,,0,0.00%,0.00%,,,,133,989,0.06%,,
2,Salem District,,Salem District Total:,,,,,,5,290,843,8.14%,2.39%,,,,8,895,491,9.81%,4.01%,,,,4,996,643,7.58%,2.26%,,,,19,182,977,8.66%,,
3,Lynchburg District,005,Amherst County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,77,247,0.09%,0.03%,,,,0,0.00%,0.00%,,,,77,247,0.03%,,
3,Lynchburg District,005,Amherst County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,126,712,0.14%,0.06%,,,,0,0.00%,0.00%,,,,126,712,0.06%,,
3,Lynchburg District,005,Amherst County,7,Rural Major Collector,,,              ,50,467,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,50,467,0.02%,,
3,Lynchburg District,005,Amherst County,8,Rural Minor Collector,,,              ,10,526,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,526,0.00%,,
3,Lynchburg District,005,Amherst County,9,Rural Local System,,,              ,44,117,0.07%,0.02%,,,,6,0.00%,0.00%,,,,0,0.00%,0.00%,,,,44,123,0.02%,,
3,Lynchburg District,005,Amherst County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,292,765,0.32%,0.13%,,,,0,0.00%,0.00%,,,,292,765,0.13%,,
3,Lynchburg District,005,Amherst County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,184,407,0.20%,0.08%,,,,0,0.00%,0.00%,,,,184,407,0.08%,,
3,Lynchburg District,005,Amherst County,16,Urban Minor Arterial,,,              ,13,056,0.02%,0.01%,,,,57,595,0.06%,0.03%,,,,0,0.00%,0.00%,,,,70,651,0.03%,,
3,Lynchburg District,005,Amherst County,17,Urban Collector,,,              ,53,724,0.08%,0.02%,,,,1,961,0.00%,0.00%,,,,0,0.00%,0.00%,,,,55,685,0.03%,,
3,Lynchburg District,005,Amherst County,19,Urban Local System,,,              ,28,742,0.04%,0.01%,,,,1,670,0.00%,0.00%,,,,0,0.00%,0.00%,,,,30,412,0.01%,,
3,Lynchburg District,005,Amherst County Total:,,,,,,200,632,0.31%,0.09%,,,,742,363,0.82%,0.34%,,,,0,0.00%,0.00%,,,,942,994,0.43%,,
3,Lynchburg District,006,Appomattox County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,246,254,0.27%,0.11%,,,,0,0.00%,0.00%,,,,246,254,0.11%,,
3,Lynchburg District,006,Appomattox County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,53,975,0.06%,0.02%,,,,0,0.00%,0.00%,,,,53,975,0.02%,,
3,Lynchburg District,006,Appomattox County,7,Rural Major Collector,,,              ,65,155,0.10%,0.03%,,,,28,036,0.03%,0.01%,,,,0,0.00%,0.00%,,,,93,190,0.04%,,
3,Lynchburg District,006,Appomattox County,8,Rural Minor Collector,,,              ,10,429,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,429,0.00%,,
3,Lynchburg District,006,Appomattox County,9,Rural Local System,,,              ,57,840,0.09%,0.03%,,,,305,0.00%,0.00%,,,,0,0.00%,0.00%,,,,58,145,0.03%,,
3,Lynchburg District,006,Appomattox County Total:,,,,,,133,423,0.21%,0.06%,,,,328,569,0.36%,0.15%,,,,0,0.00%,0.00%,,,,461,993,0.21%,,
3,Lynchburg District,014,Buckingham County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,271,780,0.30%,0.12%,,,,0,0.00%,0.00%,,,,271,780,0.12%,,
3,Lynchburg District,014,Buckingham County,7,Rural Major Collector,,,              ,47,693,0.07%,0.02%,,,,11,458,0.01%,0.01%,,,,0,0.00%,0.00%,,,,59,152,0.03%,,
3,Lynchburg District,014,Buckingham County,8,Rural Minor Collector,,,              ,10,140,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,140,0.00%,,
3,Lynchburg District,014,Buckingham County,9,Rural Local System,,,              ,81,385,0.13%,0.04%,,,,14,0.00%,0.00%,,,,0,0.00%,0.00%,,,,81,399,0.04%,,
3,Lynchburg District,014,Buckingham County Total:,,,,,,139,218,0.21%,0.06%,,,,283,253,0.31%,0.13%,,,,0,0.00%,0.00%,,,,422,471,0.19%,,
3,Lynchburg District,015,Campbell County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,433,631,0.48%,0.20%,,,,0,0.00%,0.00%,,,,433,631,0.20%,,
3,Lynchburg District,015,Campbell County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,218,913,0.24%,0.10%,,,,0,0.00%,0.00%,,,,218,913,0.10%,,
3,Lynchburg District,015,Campbell County,7,Rural Major Collector,,,              ,188,863,0.29%,0.09%,,,,58,302,0.06%,0.03%,,,,0,0.00%,0.00%,,,,247,164,0.11%,,
3,Lynchburg District,015,Campbell County,8,Rural Minor Collector,,,              ,10,418,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,418,0.00%,,
3,Lynchburg District,015,Campbell County,9,Rural Local System,,,              ,131,178,0.20%,0.06%,,,,191,0.00%,0.00%,,,,0,0.00%,0.00%,,,,131,369,0.06%,,
3,Lynchburg District,015,Campbell County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,304,343,0.34%,0.14%,,,,0,0.00%,0.00%,,,,304,343,0.14%,,
3,Lynchburg District,015,Campbell County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,321,788,0.35%,0.15%,,,,0,0.00%,0.00%,,,,321,788,0.15%,,
3,Lynchburg District,015,Campbell County,16,Urban Minor Arterial,,,              ,48,269,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,269,0.02%,,
3,Lynchburg District,015,Campbell County,17,Urban Collector,,,              ,65,448,0.10%,0.03%,,,,3,292,0.00%,0.00%,,,,0,0.00%,0.00%,,,,68,740,0.03%,,
3,Lynchburg District,015,Campbell County,19,Urban Local System,,,              ,46,636,0.07%,0.02%,,,,3,649,0.00%,0.00%,,,,0,0.00%,0.00%,,,,50,286,0.02%,,
3,Lynchburg District,015,Campbell County Total:,,,,,,490,811,0.76%,0.22%,,,,1,344,108,1.48%,0.61%,,,,0,0.00%,0.00%,,,,1,834,920,0.83%,,
3,Lynchburg District,019,Charlotte County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,102,761,0.11%,0.05%,,,,0,0.00%,0.00%,,,,102,761,0.05%,,
3,Lynchburg District,019,Charlotte County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,70,170,0.08%,0.03%,,,,0,0.00%,0.00%,,,,70,170,0.03%,,
3,Lynchburg District,019,Charlotte County,7,Rural Major Collector,,,              ,42,746,0.07%,0.02%,,,,80,106,0.09%,0.04%,,,,0,0.00%,0.00%,,,,122,852,0.06%,,
3,Lynchburg District,019,Charlotte County,8,Rural Minor Collector,,,              ,3,253,0.01%,0.00%,,,,296,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,549,0.00%,,
3,Lynchburg District,019,Charlotte County,9,Rural Local System,,,              ,63,799,0.10%,0.03%,,,,74,0.00%,0.00%,,,,0,0.00%,0.00%,,,,63,873,0.03%,,
3,Lynchburg District,019,Charlotte County Total:,,,,,,109,797,0.17%,0.05%,,,,253,408,0.28%,0.11%,,,,0,0.00%,0.00%,,,,363,205,0.16%,,
3,Lynchburg District,024,Cumberland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,117,363,0.13%,0.05%,,,,0,0.00%,0.00%,,,,117,363,0.05%,,
3,Lynchburg District,024,Cumberland County,7,Rural Major Collector,,,              ,25,750,0.04%,0.01%,,,,28,430,0.03%,0.01%,,,,0,0.00%,0.00%,,,,54,180,0.02%,,
3,Lynchburg District,024,Cumberland County,8,Rural Minor Collector,,,              ,5,991,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,991,0.00%,,
3,Lynchburg District,024,Cumberland County,9,Rural Local System,,,              ,46,405,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,46,405,0.02%,,
3,Lynchburg District,024,Cumberland County Total:,,,,,,78,146,0.12%,0.04%,,,,145,793,0.16%,0.07%,,,,0,0.00%,0.00%,,,,223,939,0.10%,,
3,Lynchburg District,041,Halifax County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,325,259,0.36%,0.15%,,,,0,0.00%,0.00%,,,,325,259,0.15%,,
3,Lynchburg District,041,Halifax County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,176,157,0.19%,0.08%,,,,0,0.00%,0.00%,,,,176,157,0.08%,,
3,Lynchburg District,041,Halifax County,7,Rural Major Collector,,,              ,145,367,0.22%,0.07%,,,,39,032,0.04%,0.02%,,,,0,0.00%,0.00%,,,,184,398,0.08%,,
3,Lynchburg District,041,Halifax County,8,Rural Minor Collector,,,              ,10,517,0.02%,0.00%,,,,1,899,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,416,0.01%,,
3,Lynchburg District,041,Halifax County,9,Rural Local System,,,              ,97,362,0.15%,0.04%,,,,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,97,373,0.04%,,
3,Lynchburg District,041,Halifax County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,17,110,0.02%,0.01%,,,,0,0.00%,0.00%,,,,17,110,0.01%,,
3,Lynchburg District,041,Halifax County,16,Urban Minor Arterial,,,              ,5,993,0.01%,0.00%,,,,49,452,0.05%,0.02%,,,,0,0.00%,0.00%,,,,55,445,0.03%,,
3,Lynchburg District,041,Halifax County,17,Urban Collector,,,              ,6,103,0.01%,0.00%,,,,83,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,187,0.00%,,
3,Lynchburg District,041,Halifax County,19,Urban Local System,,,              ,6,733,0.01%,0.00%,,,,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,739,0.00%,,
3,Lynchburg District,041,Halifax County Total:,,,,,,272,075,0.42%,0.12%,,,,609,010,0.67%,0.27%,,,,0,0.00%,0.00%,,,,881,085,0.40%,,
3,Lynchburg District,062,Nelson County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,310,683,0.34%,0.14%,,,,0,0.00%,0.00%,,,,310,683,0.14%,,
3,Lynchburg District,062,Nelson County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,146,321,0.16%,0.07%,,,,0,0.00%,0.00%,,,,146,321,0.07%,,
3,Lynchburg District,062,Nelson County,7,Rural Major Collector,,,              ,28,687,0.04%,0.01%,,,,41,031,0.05%,0.02%,,,,0,0.00%,0.00%,,,,69,718,0.03%,,
3,Lynchburg District,062,Nelson County,8,Rural Minor Collector,,,              ,9,063,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,063,0.00%,,
3,Lynchburg District,062,Nelson County,9,Rural Local System,,,              ,56,726,0.09%,0.03%,,,,109,0.00%,0.00%,,,,0,0.00%,0.00%,,,,56,835,0.03%,,
3,Lynchburg District,062,Nelson County Total:,,,,,,94,475,0.15%,0.04%,,,,498,144,0.55%,0.22%,,,,0,0.00%,0.00%,,,,592,619,0.27%,,
3,Lynchburg District,071,Pittsylvania County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,694,565,0.77%,0.31%,,,,0,0.00%,0.00%,,,,694,565,0.31%,,
3,Lynchburg District,071,Pittsylvania County,6,Rural Minor Arterial,,,              ,765,0.00%,0.00%,,,,174,685,0.19%,0.08%,,,,0,0.00%,0.00%,,,,175,450,0.08%,,
3,Lynchburg District,071,Pittsylvania County,7,Rural Major Collector,,,              ,279,920,0.43%,0.13%,,,,70,693,0.08%,0.03%,,,,0,0.00%,0.00%,,,,350,614,0.16%,,
3,Lynchburg District,071,Pittsylvania County,8,Rural Minor Collector,,,              ,60,243,0.09%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,60,243,0.03%,,
3,Lynchburg District,071,Pittsylvania County,9,Rural Local System,,,              ,233,652,0.36%,0.11%,,,,1,230,0.00%,0.00%,,,,0,0.00%,0.00%,,,,234,882,0.11%,,
3,Lynchburg District,071,Pittsylvania County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,156,149,0.17%,0.07%,,,,0,0.00%,0.00%,,,,156,149,0.07%,,
3,Lynchburg District,071,Pittsylvania County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,87,915,0.10%,0.04%,,,,0,0.00%,0.00%,,,,87,915,0.04%,,
3,Lynchburg District,071,Pittsylvania County,16,Urban Minor Arterial,,,              ,25,630,0.04%,0.01%,,,,449,0.00%,0.00%,,,,0,0.00%,0.00%,,,,26,079,0.01%,,
3,Lynchburg District,071,Pittsylvania County,17,Urban Collector,,,              ,11,724,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,724,0.01%,,
3,Lynchburg District,071,Pittsylvania County,19,Urban Local System,,,              ,31,609,0.05%,0.01%,,,,185,0.00%,0.00%,,,,0,0.00%,0.00%,,,,31,794,0.01%,,
3,Lynchburg District,071,Pittsylvania County Total:,,,,,,643,544,0.99%,0.29%,,,,1,185,872,1.31%,0.54%,,,,0,0.00%,0.00%,,,,1,829,416,0.83%,,
3,Lynchburg District,073,Prince Edward County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,347,044,0.38%,0.16%,,,,0,0.00%,0.00%,,,,347,044,0.16%,,
3,Lynchburg District,073,Prince Edward County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,82,484,0.09%,0.04%,,,,0,0.00%,0.00%,,,,82,484,0.04%,,
3,Lynchburg District,073,Prince Edward County,7,Rural Major Collector,,,              ,60,993,0.09%,0.03%,,,,17,210,0.02%,0.01%,,,,0,0.00%,0.00%,,,,78,202,0.04%,,
3,Lynchburg District,073,Prince Edward County,8,Rural Minor Collector,,,              ,12,116,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,116,0.01%,,
3,Lynchburg District,073,Prince Edward County,9,Rural Local System,,,              ,52,860,0.08%,0.02%,,,,173,0.00%,0.00%,,,,0,0.00%,0.00%,,,,53,033,0.02%,,
3,Lynchburg District,073,Prince Edward County,19,Urban Local System,,,              ,0,0.00%,0.00%,,,,114,0.00%,0.00%,,,,0,0.00%,0.00%,,,,114,0.00%,,
3,Lynchburg District,073,Prince Edward County Total:,,,,,,125,969,0.19%,0.06%,,,,447,025,0.49%,0.20%,,,,0,0.00%,0.00%,,,,572,994,0.26%,,
3,Lynchburg District,162,Town of Altavista,7,Rural Major Collector,,,              ,11,165,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,165,0.01%,,
3,Lynchburg District,162,Town of Altavista,8,Rural Minor Collector,,,              ,7,719,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,7,719,0.00%,,
3,Lynchburg District,162,Town of Altavista,9,Rural Local System,,,              ,3,433,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,433,0.00%,,
3,Lynchburg District,162,Town of Altavista Total:,,,,,,22,317,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,22,317,0.01%,,
3,Lynchburg District,108,City of Danville,14,Urban Principal Arterial - Other,,,              ,6,769,0.01%,0.00%,,,,447,833,0.49%,0.20%,,,,0,0.00%,0.00%,,,,454,602,0.21%,,
3,Lynchburg District,108,City of Danville,16,Urban Minor Arterial,,,              ,120,076,0.18%,0.05%,,,,108,738,0.12%,0.05%,,,,0,0.00%,0.00%,,,,228,815,0.10%,,
3,Lynchburg District,108,City of Danville,17,Urban Collector,,,              ,49,303,0.08%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,49,303,0.02%,,
3,Lynchburg District,108,City of Danville,19,Urban Local System,,,              ,81,494,0.13%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,81,494,0.04%,,
3,Lynchburg District,108,City of Danville Total:,,,,,,257,643,0.40%,0.12%,,,,556,571,0.61%,0.25%,,,,0,0.00%,0.00%,,,,814,214,0.37%,,
3,Lynchburg District,144,Town of Farmville,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,45,963,0.05%,0.02%,,,,0,0.00%,0.00%,,,,45,963,0.02%,,
3,Lynchburg District,144,Town of Farmville,16,Urban Minor Arterial,,,              ,1,971,0.00%,0.00%,,,,45,349,0.05%,0.02%,,,,0,0.00%,0.00%,,,,47,320,0.02%,,
3,Lynchburg District,144,Town of Farmville,17,Urban Collector,,,              ,21,900,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,21,900,0.01%,,
3,Lynchburg District,144,Town of Farmville,19,Urban Local System,,,              ,9,123,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,123,0.00%,,
3,Lynchburg District,144,Town of Farmville Total:,,,,,,32,994,0.05%,0.01%,,,,91,312,0.10%,0.04%,,,,0,0.00%,0.00%,,,,124,306,0.06%,,
3,Lynchburg District,118,City of Lynchburg,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,405,157,0.45%,0.18%,,,,0,0.00%,0.00%,,,,405,157,0.18%,,
3,Lynchburg District,118,City of Lynchburg,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,280,790,0.31%,0.13%,,,,0,0.00%,0.00%,,,,280,790,0.13%,,
3,Lynchburg District,118,City of Lynchburg,16,Urban Minor Arterial,,,              ,279,616,0.43%,0.13%,,,,192,831,0.21%,0.09%,,,,0,0.00%,0.00%,,,,472,447,0.21%,,
3,Lynchburg District,118,City of Lynchburg,17,Urban Collector,,,              ,91,860,0.14%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,91,860,0.04%,,
3,Lynchburg District,118,City of Lynchburg,19,Urban Local System,,,              ,131,924,0.20%,0.06%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,131,924,0.06%,,
3,Lynchburg District,118,City of Lynchburg Total:,,,,,,503,400,0.77%,0.23%,,,,878,777,0.97%,0.40%,,,,0,0.00%,0.00%,,,,1,382,177,0.62%,,
3,Lynchburg District,130,Town of South Boston,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,79,369,0.09%,0.04%,,,,0,0.00%,0.00%,,,,79,369,0.04%,,
3,Lynchburg District,130,Town of South Boston,16,Urban Minor Arterial,,,              ,16,460,0.03%,0.01%,,,,19,165,0.02%,0.01%,,,,0,0.00%,0.00%,,,,35,625,0.02%,,
3,Lynchburg District,130,Town of South Boston,17,Urban Collector,,,              ,4,402,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,402,0.00%,,
3,Lynchburg District,130,Town of South Boston,19,Urban Local System,,,              ,19,047,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,19,047,0.01%,,
3,Lynchburg District,130,Town of South Boston Total:,,,,,,39,909,0.06%,0.02%,,,,98,534,0.11%,0.04%,,,,0,0.00%,0.00%,,,,138,443,0.06%,,
3,Lynchburg District,,Lynchburg District Total:,,,,,,3,144,353,4.84%,1.42%,,,,7,462,740,8.23%,3.37%,,,,0,0.00%,0.00%,,,,10,607,093,4.79%,,
4,Richmond District,004,Amelia County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,275,846,0.30%,0.12%,,,,0,0.00%,0.00%,,,,275,846,0.12%,,
4,Richmond District,004,Amelia County,7,Rural Major Collector,,,              ,81,339,0.13%,0.04%,,,,62,640,0.07%,0.03%,,,,0,0.00%,0.00%,,,,143,979,0.06%,,
4,Richmond District,004,Amelia County,8,Rural Minor Collector,,,              ,32,005,0.05%,0.01%,,,,159,0.00%,0.00%,,,,0,0.00%,0.00%,,,,32,164,0.01%,,
4,Richmond District,004,Amelia County,9,Rural Local System,,,              ,68,738,0.11%,0.03%,,,,13,0.00%,0.00%,,,,0,0.00%,0.00%,,,,68,752,0.03%,,
4,Richmond District,004,Amelia County Total:,,,,,,182,083,0.28%,0.08%,,,,338,659,0.37%,0.15%,,,,0,0.00%,0.00%,,,,520,742,0.24%,,
4,Richmond District,012,Brunswick County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,419,956,0.64%,0.19%,,,,419,956,0.19%,,
4,Richmond District,012,Brunswick County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,212,004,0.23%,0.10%,,,,0,0.00%,0.00%,,,,212,004,0.10%,,
4,Richmond District,012,Brunswick County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,53,124,0.06%,0.02%,,,,0,0.00%,0.00%,,,,53,124,0.02%,,
4,Richmond District,012,Brunswick County,7,Rural Major Collector,,,              ,101,924,0.16%,0.05%,,,,60,281,0.07%,0.03%,,,,0,0.00%,0.00%,,,,162,205,0.07%,,
4,Richmond District,012,Brunswick County,8,Rural Minor Collector,,,              ,9,684,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,684,0.00%,,
4,Richmond District,012,Brunswick County,9,Rural Local System,,,              ,93,141,0.14%,0.04%,,,,202,0.00%,0.00%,,,,0,0.00%,0.00%,,,,93,343,0.04%,,
4,Richmond District,012,Brunswick County Total:,,,,,,204,750,0.32%,0.09%,,,,325,611,0.36%,0.15%,,,,419,956,0.64%,0.19%,,,,950,316,0.43%,,
4,Richmond District,018,Charles City County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,92,522,0.10%,0.04%,,,,0,0.00%,0.00%,,,,92,522,0.04%,,
4,Richmond District,018,Charles City County,7,Rural Major Collector,,,              ,26,898,0.04%,0.01%,,,,12,377,0.01%,0.01%,,,,0,0.00%,0.00%,,,,39,275,0.02%,,
4,Richmond District,018,Charles City County,8,Rural Minor Collector,,,              ,4,695,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,695,0.00%,,
4,Richmond District,018,Charles City County,9,Rural Local System,,,              ,43,554,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,43,554,0.02%,,
4,Richmond District,018,Charles City County Total:,,,,,,75,147,0.12%,0.03%,,,,104,899,0.12%,0.05%,,,,0,0.00%,0.00%,,,,180,045,0.08%,,
4,Richmond District,020,Chesterfield County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,179,906,0.20%,0.08%,,,,0,0.00%,0.00%,,,,179,906,0.08%,,
4,Richmond District,020,Chesterfield County,6,Rural Minor Arterial,,,              ,92,796,0.14%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,92,796,0.04%,,
4,Richmond District,020,Chesterfield County,7,Rural Major Collector,,,              ,98,669,0.15%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,98,669,0.04%,,
4,Richmond District,020,Chesterfield County,9,Rural Local System,,,              ,88,463,0.14%,0.04%,,,,492,0.00%,0.00%,,,,0,0.00%,0.00%,,,,88,955,0.04%,,
4,Richmond District,020,Chesterfield County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,000,056,3.04%,0.90%,,,,2,000,056,0.90%,,
4,Richmond District,020,Chesterfield County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,,,,2,128,009,2.35%,0.96%,,,,0,0.00%,0.00%,,,,2,128,009,0.96%,,
4,Richmond District,020,Chesterfield County,14,Urban Principal Arterial - Other,,,              ,156,101,0.24%,0.07%,,,,2,078,562,2.29%,0.94%,,,,0,0.00%,0.00%,,,,2,234,663,1.01%,,
4,Richmond District,020,Chesterfield County,16,Urban Minor Arterial,,,              ,855,277,1.32%,0.39%,,,,152,701,0.17%,0.07%,,,,0,0.00%,0.00%,,,,1,007,978,0.45%,,
4,Richmond District,020,Chesterfield County,17,Urban Collector,,,              ,575,310,0.89%,0.26%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,575,310,0.26%,,
4,Richmond District,020,Chesterfield County,19,Urban Local System,,,              ,743,828,1.14%,0.34%,,,,3,885,0.00%,0.00%,,,,0,0.00%,0.00%,,,,747,713,0.34%,,
4,Richmond District,020,Chesterfield County Total:,,,,,,2,610,445,4.02%,1.18%,,,,4,543,554,5.01%,2.05%,,,,2,000,056,3.04%,0.90%,,,,9,154,055,4.13%,,
4,Richmond District,026,Dinwiddie County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,439,284,0.67%,0.20%,,,,439,284,0.20%,,
4,Richmond District,026,Dinwiddie County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,134,997,0.15%,0.06%,,,,0,0.00%,0.00%,,,,134,997,0.06%,,
4,Richmond District,026,Dinwiddie County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,,,,32,532,0.04%,0.01%,,,,0,0.00%,0.00%,,,,32,532,0.01%,,
4,Richmond District,026,Dinwiddie County,7,Rural Major Collector,,,              ,69,573,0.11%,0.03%,,,,54,036,0.06%,0.02%,,,,0,0.00%,0.00%,,,,123,609,0.06%,,
4,Richmond District,026,Dinwiddie County,8,Rural Minor Collector,,,              ,17,230,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,17,230,0.01%,,
4,Richmond District,026,Dinwiddie County,9,Rural Local System,,,              ,110,803,0.17%,0.05%,,,,509,0.00%,0.00%,,,,0,0.00%,0.00%,,,,111,312,0.05%,,
4,Richmond District,026,Dinwiddie County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,512,828,0.78%,0.23%,,,,512,828,0.23%,,
4,Richmond District,026,Dinwiddie County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,,,,89,547,0.10%,0.04%,,,,0,0.00%,0.00%,,,,89,547,0.04%,,
