ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	Prepared	7/14/2009
3	Eastern Region	133	City of Suffolk					              																									475,107	2.38%	0.21%	605.14	5.92%	0.82%	1,913,554	8.87%	0.85%	123.17	9.88%	0.17%													2,388,660	1.06%	728.31	0.99%
3	Eastern Region	134	City of Virginia Beach					              																									4,248,782	21.24%	1.89%	1,414.45	13.84%	1.91%	2,290,066	10.62%	1.02%	74.64	5.99%	0.10%													6,538,848	2.91%	1,489.09	2.01%
3	Eastern Region	137	City of Williamsburg					              																									91,322	0.46%	0.04%	38.28	0.37%	0.05%	112,986	0.52%	0.05%	11.63	0.93%	0.02%													204,308	0.09%	49.91	0.07%
3	Eastern Region		Eastern Region Total:						1,870,362	4.47%	0.83%	3,527.11	7.28%	4.77%	5,865,451	8.55%	2.61%	668.80	8.03%	0.90%	12,762,595	19.62%	5.68%	164.55	14.70%	0.22%							10,722,484	53.60%	4.77%	5,029.09	49.23%	6.80%	11,742,436	54.44%	5.22%	569.03	45.66%	0.77%													42,963,327	19.11%	9,958.58	13.48%
4	Northwestern Region	002	Albemarle County					              	972,290	2.32%	0.43%	859.83	1.77%	1.16%	1,656,761	2.42%	0.74%	150.21	1.80%	0.20%	1,100,982	1.69%	0.49%	31.20	2.79%	0.04%																															3,730,033	1.66%	1,041.24	1.41%
4	Northwestern Region	003	Alleghany County					              	104,609	0.25%	0.05%	268.29	0.55%	0.36%	129,131	0.19%	0.06%	86.32	1.04%	0.12%	450,688	0.69%	0.20%	40.99	3.66%	0.06%																															684,428	0.30%	395.60	0.54%
4	Northwestern Region	007	Augusta County					              	646,571	1.55%	0.29%	1,019.36	2.10%	1.38%	1,017,053	1.48%	0.45%	181.79	2.18%	0.25%	1,855,872	2.85%	0.83%	44.29	3.96%	0.06%																															3,519,496	1.57%	1,245.44	1.69%
4	Northwestern Region	008	Bath County					              	50,868	0.12%	0.02%	244.95	0.51%	0.33%	108,885	0.16%	0.05%	74.80	0.90%	0.10%																																					159,753	0.07%	319.75	0.43%
4	Northwestern Region	021	Clarke County					              	142,734	0.34%	0.06%	215.50	0.44%	0.29%	645,334	0.94%	0.29%	48.72	0.59%	0.07%																																					788,068	0.35%	264.22	0.36%
4	Northwestern Region	023	Culpeper County					              	270,264	0.65%	0.12%	485.24	1.00%	0.66%	856,056	1.25%	0.38%	77.73	0.93%	0.11%																																					1,126,320	0.50%	562.97	0.76%
4	Northwestern Region	030	Fauquier County					              	634,523	1.52%	0.28%	805.32	1.66%	1.09%	1,679,078	2.45%	0.75%	117.85	1.42%	0.16%	783,765	1.20%	0.35%	21.93	1.96%	0.03%																															3,097,366	1.38%	945.10	1.28%
4	Northwestern Region	032	Fluvanna County					              	186,532	0.45%	0.08%	292.85	0.60%	0.40%	214,237	0.31%	0.10%	51.10	0.61%	0.07%																																					400,769	0.18%	343.95	0.47%
4	Northwestern Region	034	Frederick County					              	584,557	1.40%	0.26%	615.94	1.27%	0.83%	1,260,718	1.84%	0.56%	103.79	1.25%	0.14%	1,207,981	1.86%	0.54%	25.63	2.29%	0.03%																															3,053,255	1.36%	745.36	1.01%
4	Northwestern Region	039	Greene County					              	120,921	0.29%	0.05%	199.74	0.41%	0.27%	302,225	0.44%	0.13%	29.67	0.36%	0.04%																																					423,146	0.19%	229.41	0.31%
4	Northwestern Region	045	Highland County					              	24,619	0.06%	0.01%	213.21	0.44%	0.29%	60,145	0.09%	0.03%	70.98	0.85%	0.10%																																					84,764	0.04%	284.19	0.38%
4	Northwestern Region	054	Louisa County					              	300,945	0.72%	0.13%	544.54	1.12%	0.74%	484,298	0.71%	0.22%	125.81	1.51%	0.17%	459,647	0.71%	0.20%	16.55	1.48%	0.02%																															1,244,890	0.55%	686.90	0.93%
4	Northwestern Region	056	Madison County					              	96,275	0.23%	0.04%	306.85	0.63%	0.42%	393,947	0.57%	0.18%	63.18	0.76%	0.09%																																					490,222	0.22%	370.03	0.50%
4	Northwestern Region	068	Orange County					              	184,731	0.44%	0.08%	355.71	0.73%	0.48%	518,958	0.76%	0.23%	82.97	1.00%	0.11%																																					703,689	0.31%	438.68	0.59%
4	Northwestern Region	069	Page County					              	140,452	0.34%	0.06%	306.18	0.63%	0.41%	310,237	0.45%	0.14%	56.55	0.68%	0.08%																																					450,689	0.20%	362.73	0.49%
4	Northwestern Region	078	Rappahannock County					              	64,034	0.15%	0.03%	219.43	0.45%	0.30%	231,244	0.34%	0.10%	57.68	0.69%	0.08%																																					295,278	0.13%	277.11	0.37%
4	Northwestern Region	081	Rockbridge County					              	183,113	0.44%	0.08%	616.92	1.27%	0.83%	352,725	0.51%	0.16%	122.95	1.48%	0.17%	1,300,572	2.00%	0.58%	47.97	4.29%	0.06%																															1,836,410	0.82%	787.84	1.07%
4	Northwestern Region	082	Rockingham County					              	581,399	1.39%	0.26%	887.84	1.83%	1.20%	1,167,430	1.70%	0.52%	174.02	2.09%	0.24%	1,174,593	1.81%	0.52%	27.10	2.42%	0.04%																															2,923,421	1.30%	1,088.96	1.47%
4	Northwestern Region	085	Shenandoah County					              	239,555	0.57%	0.11%	643.42	1.33%	0.87%	418,771	0.61%	0.19%	96.07	1.15%	0.13%	1,387,823	2.13%	0.62%	34.68	3.10%	0.05%																															2,046,150	0.91%	774.17	1.05%
4	Northwestern Region	093	Warren County					              	159,761	0.38%	0.07%	206.33	0.43%	0.28%	361,356	0.53%	0.16%	38.12	0.46%	0.05%	415,763	0.64%	0.18%	14.66	1.31%	0.02%																															936,881	0.42%	259.11	0.35%
4	Northwestern Region	176	Town of Bridgewater					              																									29,567	0.15%	0.01%	21.08	0.21%	0.03%	44,040	0.20%	0.02%	3.81	0.31%	0.01%													73,607	0.03%	24.89	0.03%
4	Northwestern Region	103	City of Buena Vista					              																									24,709	0.12%	0.01%	38.24	0.37%	0.05%	35,432	0.16%	0.02%	5.87	0.47%	0.01%													60,140	0.03%	44.11	0.06%
4	Northwestern Region	104	City of Charlottesville					              																									316,397	1.58%	0.14%	121.96	1.19%	0.17%	300,241	1.39%	0.13%	13.51	1.08%	0.02%													616,638	0.27%	135.47	0.18%
4	Northwestern Region	105	Town of Clifton Forge					              																									19,820	0.10%	0.01%	18.87	0.18%	0.03%	19,219	0.09%	0.01%	4.27	0.34%	0.01%													39,038	0.02%	23.14	0.03%
4	Northwestern Region	107	City of Covington					              																									21,922	0.11%	0.01%	31.35	0.31%	0.04%	47,664	0.22%	0.02%	7.60	0.61%	0.01%													69,587	0.03%	38.95	0.05%
4	Northwestern Region	204	Town of Culpeper					              																									147,017	0.73%	0.07%	49.44	0.48%	0.07%	111,790	0.52%	0.05%	8.48	0.68%	0.01%													258,807	0.12%	57.92	0.08%
4	Northwestern Region	216	Town of Elkton					              																									5,919	0.03%	0.00%	17.31	0.17%	0.02%																			5,919	0.00%	17.31	0.02%
4	Northwestern Region	112	Town of Front Royal					              																									98,352	0.49%	0.04%	58.03	0.57%	0.08%	120,172	0.56%	0.05%	8.13	0.65%	0.01%													218,524	0.10%	66.16	0.09%
4	Northwestern Region	228	Town of Grottoes					              																									8,001	0.04%	0.00%	21.84	0.21%	0.03%																			8,001	0.00%	21.84	0.03%
4	Northwestern Region	115	City of Harrisonburg					              																									262,767	1.31%	0.12%	116.74	1.14%	0.16%	302,494	1.40%	0.13%	18.60	1.49%	0.03%													565,260	0.25%	135.34	0.18%
4	Northwestern Region	117	City of Lexington					              																									19,875	0.10%	0.01%	19.38	0.19%	0.03%	36,005	0.17%	0.02%	5.49	0.44%	0.01%													55,879	0.02%	24.87	0.03%
4	Northwestern Region	159	Town of Luray					              																									19,210	0.10%	0.01%	32.22	0.32%	0.04%	38,579	0.18%	0.02%	4.62	0.37%	0.01%													57,789	0.03%	36.84	0.05%
4	Northwestern Region	275	Town of Orange					              																									21,257	0.11%	0.01%	22.47	0.22%	0.03%	60,615	0.28%	0.03%	5.67	0.46%	0.01%													81,872	0.04%	28.14	0.04%
4	Northwestern Region	132	City of Staunton					              																									105,242	0.53%	0.05%	109.32	1.07%	0.15%	203,430	0.94%	0.09%	23.98	1.92%	0.03%													308,671	0.14%	133.30	0.18%
4	Northwestern Region	306	Town of Strasburg					              																									11,391	0.06%	0.01%	21.51	0.21%	0.03%																			11,391	0.01%	21.51	0.03%
4	Northwestern Region	156	Town of Warrenton					              																									79,245	0.40%	0.04%	32.65	0.32%	0.04%	137,675	0.64%	0.06%	8.17	0.66%	0.01%													216,920	0.10%	40.82	0.06%
4	Northwestern Region	136	City of Waynesboro					              																									140,677	0.70%	0.06%	99.97	0.98%	0.14%	147,280	0.68%	0.07%	12.78	1.03%	0.02%													287,957	0.13%	112.75	0.15%
4	Northwestern Region	138	City of Winchester					              																									225,320	1.13%	0.10%	84.32	0.83%	0.11%	133,383	0.62%	0.06%	12.05	0.97%	0.02%													358,703	0.16%	96.37	0.13%
4	Northwestern Region	330	Town of Woodstock					              																									14,466	0.07%	0.01%	27.92	0.27%	0.04%																			14,466	0.01%	27.92	0.04%
4	Northwestern Region		Northwestern Region Total:						5,688,752	13.60%	2.53%	9,307.45	19.20%	12.59%	12,168,589	17.74%	5.41%	1,810.31	21.75%	2.45%	10,137,687	15.58%	4.51%	305.00	27.26%	0.41%							1,571,154	7.85%	0.70%	944.62	9.25%	1.28%	1,738,018	8.06%	0.77%	143.03	11.48%	0.19%													31,304,200	13.92%	12,510.41	16.93%
5	Northern Region	000	Arlington County					              							1,293,059	1.89%	0.58%	43.94	0.53%	0.06%	1,458,136	2.24%	0.65%	11.22	1.00%	0.02%	1,193,712	27.20%	0.53%	359.42	21.39%	0.49%																									3,944,906	1.75%	414.58	0.56%
5	Northern Region	029	Fairfax County					              	10,693,164	25.56%	4.76%	2,627.21	5.42%	3.55%	7,406,526	10.80%	3.29%	182.21	2.19%	0.25%	9,873,844	15.18%	4.39%	57.34	5.12%	0.08%																															27,973,535	12.44%	2,866.76	3.88%
5	Northern Region	048	King George County					              	78,353	0.19%	0.03%	182.86	0.38%	0.25%	712,969	1.04%	0.32%	75.50	0.91%	0.10%																																					791,322	0.35%	258.36	0.35%
5	Northern Region	053	Loudoun County					              	2,129,799	5.09%	0.95%	1,005.63	2.07%	1.36%	3,132,512	4.57%	1.39%	129.75	1.56%	0.18%																																					5,262,311	2.34%	1,135.38	1.54%
5	Northern Region	076	Prince William County					              	3,687,069	8.81%	1.64%	1,038.19	2.14%	1.40%	2,325,018	3.39%	1.03%	102.20	1.23%	0.14%	3,142,671	4.83%	1.40%	25.58	2.29%	0.03%																															9,154,757	4.07%	1,165.97	1.58%
5	Northern Region	088	Spotsylvania County					              	1,021,278	2.44%	0.45%	724.20	1.49%	0.98%	1,124,420	1.64%	0.50%	74.71	0.90%	0.10%	1,633,263	2.51%	0.73%	15.57	1.39%	0.02%																															3,778,961	1.68%	814.48	1.10%
5	Northern Region	089	Stafford County					              	1,026,189	2.45%	0.46%	582.91	1.20%	0.79%	909,157	1.33%	0.40%	45.69	0.55%	0.06%	2,188,289	3.36%	0.97%	15.74	1.41%	0.02%																															4,123,636	1.83%	644.34	0.87%
5	Northern Region	100	City of Alexandria					              																									620,582	3.10%	0.28%	188.42	1.84%	0.25%	624,873	2.90%	0.28%	22.53	1.81%	0.03%													1,245,456	0.55%	210.95	0.29%
5	Northern Region	212	Town of Dumfries					              																									5,838	0.03%	0.00%	9.73	0.10%	0.01%																			5,838	0.00%	9.73	0.01%
5	Northern Region	151	City of Fairfax					              																									103,914	0.52%	0.05%	58.99	0.58%	0.08%	379,021	1.76%	0.17%	11.35	0.91%	0.02%													482,935	0.21%	70.34	0.10%
5	Northern Region	110	City of Falls Church					              																									75,172	0.38%	0.03%	27.37	0.27%	0.04%	98,410	0.46%	0.04%	4.51	0.36%	0.01%													173,582	0.08%	31.88	0.04%
5	Northern Region	111	City of Fredericksburg					              																									165,715	0.83%	0.07%	65.72	0.64%	0.09%	357,012	1.66%	0.16%	15.53	1.25%	0.02%													522,727	0.23%	81.25	0.11%
5	Northern Region	235	Town of Herndon					              																									174,512	0.87%	0.08%	49.43	0.48%	0.07%	40,588	0.19%	0.02%	2.52	0.20%	0.00%													215,100	0.10%	51.95	0.07%
5	Northern Region	253	Town of Leesburg					              																									318,544	1.59%	0.14%	94.22	0.92%	0.13%	168,930	0.78%	0.08%	7.68	0.62%	0.01%													487,473	0.22%	101.90	0.14%
5	Northern Region	155	City of Manassas					              																									608,485	3.04%	0.27%	94.74	0.93%	0.13%	184,181	0.85%	0.08%	9.36	0.75%	0.01%													792,665	0.35%	104.10	0.14%
5	Northern Region	152	City of Manassas Park					              																									43,490	0.22%	0.02%	21.98	0.22%	0.03%	31,146	0.14%	0.01%	2.21	0.18%	0.00%													74,636	0.03%	24.19	0.03%
5	Northern Region	286	Town of Purcellville					              																									7,928	0.04%	0.00%	24.08	0.24%	0.03%																			7,928	0.00%	24.08	0.03%
5	Northern Region	153	Town of Vienna					              																									178,318	0.89%	0.08%	62.30	0.61%	0.08%	108,500	0.50%	0.05%	2.98	0.24%	0.00%													286,818	0.13%	65.28	0.09%
5	Northern Region		Northern Region Total:						18,635,852	44.55%	8.29%	6,161.00	12.71%	8.34%	16,903,661	24.65%	7.52%	654.00	7.86%	0.88%	18,296,202	28.12%	8.14%	125.45	11.21%	0.17%	1,193,712	27.20%	0.53%	359.42	21.39%	0.49%	2,302,498	11.51%	1.02%	696.98	6.82%	0.94%	1,992,661	9.24%	0.89%	78.67	6.31%	0.11%													59,324,586	26.39%	8,075.52	10.93%
O	Other	US 	Federal					              																																					712,182	100.00%	0.32%	2,418.52	100.00%	3.27%	1,934,200	72.57%	0.86%	383.56	90.74%	0.52%	2,646,382	1.18%	2,802.08	3.79%
O	Other	TOL	Other Toll					              																																											730,922	27.43%	0.33%	39.16	9.26%	0.05%	730,922	0.33%	39.16	0.05%
O	Other		Other Total:																																										712,182	100.00%	0.32%	2,418.52	100.00%	3.27%	2,665,122	100.00%	1.19%	422.72	100.00%	0.57%	3,377,304	1.50%	2,841.24	3.84%
									41,828,956	100.00%	18.61%	48,476.69	100.00%	65.59%	68,578,378	100.00%	30.50%	8,323.68	100.00%	11.26%	65,065,183	100.00%	28.94%	1,119.03	100.00%	1.51%	4,388,775	100.00%	1.95%	1,680.62	100.00%	2.27%	20,004,400	100.00%	8.90%	10,216.39	100.00%	13.82%	21,569,641	100.00%	9.59%	1,246.15	100.00%	1.69%	712,182	100.00%	0.32%	2,418.52	100.00%	3.27%	2,665,122	100.00%	1.19%	422.72	100.00%	0.57%	224,812,637	100.00%	73,903.80	100.00%
																					175,472,517		78.05%	57,919.40		78.37%	4,388,775		1.95%	1,680.62		2.27%							41,574,041		18.49%	11,462.54		15.51%							3,377,304		1.50%	2,841.24		3.84%
																					VDOT Total						County Total												Urban Total												Other Total					

'Secondary' includes those routes in the VDOT secondary system,  (unnumbered) routes maintained by Arlington and Henrico Counties and unnumbered routes maintained by cities and towns.
'Primary' includes those routes designated as 'US', 'SR' (Virginia State Route) and Frontage Roads.
'Primary' also includes the named federal parkways (George Washington Pkwy, Colonial Pkwy, Blue Ridge Pkwy, Skyline Drive) and the Dulles Access road.
'Interstate' includes those routes in the Interstate System.

VDOT maintains all facilities summarized in this report except those summarized in the Secondary columns for Arlington and Henrico counties and those summarized in all columns for cities, towns, the federal government and other (local and private toll roads).																																																												
Road Length values are a reasonable copy of centerline road length values maintained by VDOT Asset Management Division using HTRIS road inventory with input from the Local Assistance Division.
Maintenance Jurisdiction DVMT report totals do not match Physical Jurisdiction DVMT report totals because of maintenance responsibility outside Virginia (North Carolina and West Virginia).
DVMT and road length totals ARE NOT EXPECTED to match totals reported to and published by FHWA because of VDOT maintainance of roads outside of Virginia (North Carolina and West Virginia).

ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	(Wide)	ReportID:	2200	DataYear:	2008	Prepared	7/14/2009
